id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_2,FACE_DETECT,0,0,729,752,WINDOWS_10_WIN32,SMALL
1,DATASET_2,FACE_DETECT,0,0,49,50,WINDOWS_10_WIN32,SMALL
2,DATASET_2,FACE_DETECT,0,0,45,45,WINDOWS_10_WIN32,SMALL
3,DATASET_2,FACE_DETECT,0,0,74,74,WINDOWS_10_WIN32,SMALL
4,DATASET_2,FACE_DETECT,0,0,43,43,WINDOWS_10_WIN32,SMALL
5,DATASET_2,FACE_DETECT,0,0,165,165,WINDOWS_10_WIN32,SMALL
6,DATASET_2,FACE_DETECT,0,0,45,46,WINDOWS_10_WIN32,SMALL
7,DATASET_2,FACE_DETECT,0,0,42,43,WINDOWS_10_WIN32,SMALL
8,DATASET_2,FACE_DETECT,0,0,53,53,WINDOWS_10_WIN32,SMALL
9,DATASET_2,FACE_DETECT,0,0,75,75,WINDOWS_10_WIN32,SMALL
10,DATASET_2,FACE_DETECT,0,0,62,62,WINDOWS_10_WIN32,SMALL
11,DATASET_2,FACE_DETECT,0,0,68,68,WINDOWS_10_WIN32,SMALL
12,DATASET_2,FACE_DETECT,0,0,61,61,WINDOWS_10_WIN32,SMALL
13,DATASET_2,FACE_DETECT,0,0,57,58,WINDOWS_10_WIN32,SMALL
14,DATASET_2,FACE_DETECT,0,0,66,66,WINDOWS_10_WIN32,SMALL
15,DATASET_2,FACE_DETECT,0,0,57,57,WINDOWS_10_WIN32,SMALL
16,DATASET_2,FACE_DETECT,0,0,68,69,WINDOWS_10_WIN32,SMALL
17,DATASET_2,FACE_DETECT,0,0,70,71,WINDOWS_10_WIN32,SMALL
18,DATASET_2,FACE_DETECT,0,0,70,70,WINDOWS_10_WIN32,SMALL
19,DATASET_2,FACE_DETECT,0,0,72,73,WINDOWS_10_WIN32,SMALL
20,DATASET_2,FACE_DETECT,0,0,74,75,WINDOWS_10_WIN32,SMALL
21,DATASET_2,FACE_DETECT,0,0,75,75,WINDOWS_10_WIN32,SMALL
22,DATASET_2,FACE_DETECT,0,0,68,68,WINDOWS_10_WIN32,SMALL
23,DATASET_2,FACE_DETECT,0,0,58,58,WINDOWS_10_WIN32,SMALL
24,DATASET_2,FACE_DETECT,0,0,60,61,WINDOWS_10_WIN32,SMALL
25,DATASET_2,FACE_DETECT,0,0,69,70,WINDOWS_10_WIN32,SMALL
26,DATASET_2,FACE_DETECT,0,0,64,64,WINDOWS_10_WIN32,SMALL
27,DATASET_2,FACE_DETECT,0,0,64,64,WINDOWS_10_WIN32,SMALL
28,DATASET_2,FACE_DETECT,0,0,45,46,WINDOWS_10_WIN32,SMALL
29,DATASET_2,FACE_DETECT,0,0,69,69,WINDOWS_10_WIN32,SMALL
30,DATASET_2,FACE_DETECT,0,0,175,175,WINDOWS_10_WIN32,SMALL
31,DATASET_2,FACE_DETECT,0,0,46,46,WINDOWS_10_WIN32,SMALL
32,DATASET_2,FACE_DETECT,0,0,53,54,WINDOWS_10_WIN32,SMALL
33,DATASET_2,FACE_DETECT,0,0,173,174,WINDOWS_10_WIN32,SMALL
34,DATASET_2,FACE_DETECT,0,0,51,51,WINDOWS_10_WIN32,SMALL
35,DATASET_2,FACE_DETECT,0,0,49,49,WINDOWS_10_WIN32,SMALL
36,DATASET_2,FACE_DETECT,0,0,71,71,WINDOWS_10_WIN32,SMALL
37,DATASET_2,FACE_DETECT,0,0,69,69,WINDOWS_10_WIN32,SMALL
38,DATASET_2,FACE_DETECT,0,0,73,74,WINDOWS_10_WIN32,SMALL
39,DATASET_2,FACE_DETECT,0,0,66,66,WINDOWS_10_WIN32,SMALL
40,DATASET_2,FACE_DETECT,0,0,83,83,WINDOWS_10_WIN32,SMALL
41,DATASET_2,FACE_DETECT,0,0,65,66,WINDOWS_10_WIN32,SMALL
42,DATASET_2,FACE_DETECT,0,0,63,63,WINDOWS_10_WIN32,SMALL
43,DATASET_2,FACE_DETECT,0,0,70,70,WINDOWS_10_WIN32,SMALL
44,DATASET_2,FACE_DETECT,0,0,59,59,WINDOWS_10_WIN32,SMALL
45,DATASET_2,FACE_DETECT,0,0,69,70,WINDOWS_10_WIN32,SMALL
46,DATASET_2,FACE_DETECT,0,0,42,43,WINDOWS_10_WIN32,SMALL
47,DATASET_2,FACE_DETECT,0,0,75,76,WINDOWS_10_WIN32,SMALL
48,DATASET_2,FACE_DETECT,0,0,59,59,WINDOWS_10_WIN32,SMALL
49,DATASET_2,FACE_DETECT,0,0,65,65,WINDOWS_10_WIN32,SMALL
50,DATASET_2,FACE_DETECT,0,0,57,57,WINDOWS_10_WIN32,SMALL
51,DATASET_2,FACE_DETECT,0,0,66,66,WINDOWS_10_WIN32,SMALL
52,DATASET_2,FACE_DETECT,0,0,70,70,WINDOWS_10_WIN32,SMALL
53,DATASET_2,FACE_DETECT,1,0,64,64,WINDOWS_10_WIN32,SMALL
54,DATASET_2,FACE_DETECT,0,0,61,62,WINDOWS_10_WIN32,SMALL
55,DATASET_2,FACE_DETECT,0,0,71,71,WINDOWS_10_WIN32,SMALL
56,DATASET_2,FACE_DETECT,1,0,68,69,WINDOWS_10_WIN32,SMALL
57,DATASET_2,FACE_DETECT,0,0,54,54,WINDOWS_10_WIN32,SMALL
58,DATASET_2,FACE_DETECT,1,0,71,72,WINDOWS_10_WIN32,SMALL
59,DATASET_2,FACE_DETECT,1,0,63,64,WINDOWS_10_WIN32,SMALL
60,DATASET_2,FACE_DETECT,1,0,83,83,WINDOWS_10_WIN32,SMALL
61,DATASET_2,FACE_DETECT,1,0,76,76,WINDOWS_10_WIN32,SMALL
62,DATASET_2,FACE_DETECT,1,0,56,57,WINDOWS_10_WIN32,SMALL
63,DATASET_2,FACE_DETECT,1,0,58,58,WINDOWS_10_WIN32,SMALL
64,DATASET_2,FACE_DETECT,1,0,68,68,WINDOWS_10_WIN32,SMALL
65,DATASET_2,FACE_DETECT,1,0,75,76,WINDOWS_10_WIN32,SMALL
66,DATASET_2,FACE_DETECT,1,0,67,67,WINDOWS_10_WIN32,SMALL
67,DATASET_2,FACE_DETECT,1,0,61,61,WINDOWS_10_WIN32,SMALL
68,DATASET_2,FACE_DETECT,1,0,60,60,WINDOWS_10_WIN32,SMALL
69,DATASET_2,FACE_DETECT,1,0,43,43,WINDOWS_10_WIN32,SMALL
70,DATASET_2,FACE_DETECT,1,0,84,85,WINDOWS_10_WIN32,SMALL
71,DATASET_2,FACE_DETECT,1,0,63,63,WINDOWS_10_WIN32,SMALL
72,DATASET_2,FACE_DETECT,1,0,172,172,WINDOWS_10_WIN32,SMALL
73,DATASET_2,FACE_DETECT,2,0,49,50,WINDOWS_10_WIN32,SMALL
74,DATASET_2,FACE_DETECT,2,0,53,54,WINDOWS_10_WIN32,SMALL
75,DATASET_2,FACE_DETECT,2,0,72,72,WINDOWS_10_WIN32,SMALL
