workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_2,MEDIUM,Chrome_75_Windows,0,647,374654.37999999995,LOG_FACE_DETECT_DATASET_2_MEDIUM_Chrome_75_Windows.csv
