id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
75,DATASET_1,FACE_DETECT,1,0,195,219,Chrome_75_Windows,SMALL
76,DATASET_1,FACE_DETECT,0,0,230,253,Chrome_75_Windows,SMALL
77,DATASET_1,FACE_DETECT,0,0,228,256,Chrome_75_Windows,SMALL
78,DATASET_1,FACE_DETECT,0,0,217,234,Chrome_75_Windows,SMALL
79,DATASET_1,FACE_DETECT,0,0,222,226,Chrome_75_Windows,SMALL
80,DATASET_1,FACE_DETECT,0,0,218,234,Chrome_75_Windows,SMALL
81,DATASET_1,FACE_DETECT,1,0,224,241,Chrome_75_Windows,SMALL
82,DATASET_1,FACE_DETECT,0,0,279,305,Chrome_75_Windows,SMALL
83,DATASET_1,FACE_DETECT,0,0,218,237,Chrome_75_Windows,SMALL
84,DATASET_1,FACE_DETECT,0,0,215,218,Chrome_75_Windows,SMALL
85,DATASET_1,FACE_DETECT,0,0,206,225,Chrome_75_Windows,SMALL
86,DATASET_1,FACE_DETECT,0,0,202,219,Chrome_75_Windows,SMALL
87,DATASET_1,FACE_DETECT,0,0,204,223,Chrome_75_Windows,SMALL
88,DATASET_1,FACE_DETECT,0,0,210,228,Chrome_75_Windows,SMALL
89,DATASET_1,FACE_DETECT,0,0,235,258,Chrome_75_Windows,SMALL
90,DATASET_1,FACE_DETECT,0,0,239,259,Chrome_75_Windows,SMALL
91,DATASET_1,FACE_DETECT,0,0,235,256,Chrome_75_Windows,SMALL
92,DATASET_1,FACE_DETECT,0,0,238,267,Chrome_75_Windows,SMALL
93,DATASET_1,FACE_DETECT,0,0,228,253,Chrome_75_Windows,SMALL
94,DATASET_1,FACE_DETECT,0,0,228,250,Chrome_75_Windows,SMALL
95,DATASET_1,FACE_DETECT,0,0,227,231,Chrome_75_Windows,SMALL
96,DATASET_1,FACE_DETECT,0,0,221,242,Chrome_75_Windows,SMALL
97,DATASET_1,FACE_DETECT,0,0,214,243,Chrome_75_Windows,SMALL
98,DATASET_1,FACE_DETECT,0,0,215,243,Chrome_75_Windows,SMALL
99,DATASET_1,FACE_DETECT,0,0,204,230,Chrome_75_Windows,SMALL
100,DATASET_1,FACE_DETECT,0,0,203,230,Chrome_75_Windows,SMALL
101,DATASET_1,FACE_DETECT,0,0,205,231,Chrome_75_Windows,SMALL
102,DATASET_1,FACE_DETECT,0,0,199,225,Chrome_75_Windows,SMALL
103,DATASET_1,FACE_DETECT,0,0,202,227,Chrome_75_Windows,SMALL
104,DATASET_1,FACE_DETECT,0,0,204,220,Chrome_75_Windows,SMALL
105,DATASET_1,FACE_DETECT,0,0,206,233,Chrome_75_Windows,SMALL
106,DATASET_1,FACE_DETECT,0,0,204,208,Chrome_75_Windows,SMALL
107,DATASET_1,FACE_DETECT,0,0,202,228,Chrome_75_Windows,SMALL
108,DATASET_1,FACE_DETECT,0,0,204,229,Chrome_75_Windows,SMALL
109,DATASET_1,FACE_DETECT,0,0,214,249,Chrome_75_Windows,SMALL
110,DATASET_1,FACE_DETECT,0,0,206,235,Chrome_75_Windows,SMALL
111,DATASET_1,FACE_DETECT,0,0,205,231,Chrome_75_Windows,SMALL
112,DATASET_1,FACE_DETECT,0,0,204,230,Chrome_75_Windows,SMALL
113,DATASET_1,FACE_DETECT,0,0,214,242,Chrome_75_Windows,SMALL
114,DATASET_1,FACE_DETECT,0,0,214,246,Chrome_75_Windows,SMALL
115,DATASET_1,FACE_DETECT,0,0,206,231,Chrome_75_Windows,SMALL
116,DATASET_1,FACE_DETECT,0,0,201,227,Chrome_75_Windows,SMALL
117,DATASET_1,FACE_DETECT,0,0,224,252,Chrome_75_Windows,SMALL
118,DATASET_1,FACE_DETECT,0,0,210,232,Chrome_75_Windows,SMALL
119,DATASET_1,FACE_DETECT,0,0,213,216,Chrome_75_Windows,SMALL
120,DATASET_1,FACE_DETECT,0,0,220,256,Chrome_75_Windows,SMALL
121,DATASET_1,FACE_DETECT,0,0,209,236,Chrome_75_Windows,SMALL
122,DATASET_1,FACE_DETECT,0,0,212,217,Chrome_75_Windows,SMALL
123,DATASET_1,FACE_DETECT,0,0,206,232,Chrome_75_Windows,SMALL
124,DATASET_1,FACE_DETECT,0,0,242,259,Chrome_75_Windows,SMALL
125,DATASET_1,FACE_DETECT,0,0,246,281,Chrome_75_Windows,SMALL
126,DATASET_1,FACE_DETECT,0,0,201,229,Chrome_75_Windows,SMALL
127,DATASET_1,FACE_DETECT,0,0,205,209,Chrome_75_Windows,SMALL
128,DATASET_1,FACE_DETECT,0,0,203,230,Chrome_75_Windows,SMALL
129,DATASET_1,FACE_DETECT,0,0,201,228,Chrome_75_Windows,SMALL
130,DATASET_1,FACE_DETECT,0,0,204,234,Chrome_75_Windows,SMALL
131,DATASET_1,FACE_DETECT,0,0,198,225,Chrome_75_Windows,SMALL
132,DATASET_1,FACE_DETECT,0,0,199,227,Chrome_75_Windows,SMALL
133,DATASET_1,FACE_DETECT,0,0,201,222,Chrome_75_Windows,SMALL
134,DATASET_1,FACE_DETECT,0,0,198,224,Chrome_75_Windows,SMALL
135,DATASET_1,FACE_DETECT,0,0,199,222,Chrome_75_Windows,SMALL
136,DATASET_1,FACE_DETECT,0,0,206,229,Chrome_75_Windows,SMALL
137,DATASET_1,FACE_DETECT,0,0,200,219,Chrome_75_Windows,SMALL
