id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_1,FACE_DETECT,1,0,1495,1562,WINDOWS_10_WIN32,MEDIUM
1,DATASET_1,FACE_DETECT,1,0,578,580,WINDOWS_10_WIN32,MEDIUM
2,DATASET_1,FACE_DETECT,1,0,579,581,WINDOWS_10_WIN32,MEDIUM
3,DATASET_1,FACE_DETECT,0,0,1626,1628,WINDOWS_10_WIN32,MEDIUM
4,DATASET_1,FACE_DETECT,0,0,1530,1532,WINDOWS_10_WIN32,MEDIUM
5,DATASET_1,FACE_DETECT,0,0,528,530,WINDOWS_10_WIN32,MEDIUM
6,DATASET_1,FACE_DETECT,1,0,509,510,WINDOWS_10_WIN32,MEDIUM
7,DATASET_1,FACE_DETECT,1,0,507,509,WINDOWS_10_WIN32,MEDIUM
8,DATASET_1,FACE_DETECT,1,0,1731,1737,WINDOWS_10_WIN32,MEDIUM
9,DATASET_1,FACE_DETECT,1,0,512,514,WINDOWS_10_WIN32,MEDIUM
10,DATASET_1,FACE_DETECT,1,0,662,666,WINDOWS_10_WIN32,MEDIUM
11,DATASET_1,FACE_DETECT,0,0,637,639,WINDOWS_10_WIN32,MEDIUM
12,DATASET_1,FACE_DETECT,0,0,647,655,WINDOWS_10_WIN32,MEDIUM
13,DATASET_1,FACE_DETECT,1,0,598,599,WINDOWS_10_WIN32,MEDIUM
14,DATASET_1,FACE_DETECT,1,0,536,538,WINDOWS_10_WIN32,MEDIUM
15,DATASET_1,FACE_DETECT,1,0,530,532,WINDOWS_10_WIN32,MEDIUM
16,DATASET_1,FACE_DETECT,1,0,538,543,WINDOWS_10_WIN32,MEDIUM
17,DATASET_1,FACE_DETECT,1,0,527,528,WINDOWS_10_WIN32,MEDIUM
18,DATASET_1,FACE_DETECT,1,0,596,598,WINDOWS_10_WIN32,MEDIUM
19,DATASET_1,FACE_DETECT,1,0,556,559,WINDOWS_10_WIN32,MEDIUM
20,DATASET_1,FACE_DETECT,1,0,519,521,WINDOWS_10_WIN32,MEDIUM
21,DATASET_1,FACE_DETECT,0,0,629,633,WINDOWS_10_WIN32,MEDIUM
22,DATASET_1,FACE_DETECT,1,0,521,522,WINDOWS_10_WIN32,MEDIUM
23,DATASET_1,FACE_DETECT,1,0,610,615,WINDOWS_10_WIN32,MEDIUM
24,DATASET_1,FACE_DETECT,1,0,594,596,WINDOWS_10_WIN32,MEDIUM
25,DATASET_1,FACE_DETECT,1,0,469,471,WINDOWS_10_WIN32,MEDIUM
26,DATASET_1,FACE_DETECT,1,0,506,509,WINDOWS_10_WIN32,MEDIUM
27,DATASET_1,FACE_DETECT,0,0,453,455,WINDOWS_10_WIN32,MEDIUM
28,DATASET_1,FACE_DETECT,2,0,435,436,WINDOWS_10_WIN32,MEDIUM
29,DATASET_1,FACE_DETECT,2,0,402,403,WINDOWS_10_WIN32,MEDIUM
30,DATASET_1,FACE_DETECT,1,0,503,509,WINDOWS_10_WIN32,MEDIUM
31,DATASET_1,FACE_DETECT,1,0,515,516,WINDOWS_10_WIN32,MEDIUM
32,DATASET_1,FACE_DETECT,2,0,382,384,WINDOWS_10_WIN32,MEDIUM
33,DATASET_1,FACE_DETECT,2,0,382,384,WINDOWS_10_WIN32,MEDIUM
34,DATASET_1,FACE_DETECT,2,0,402,403,WINDOWS_10_WIN32,MEDIUM
35,DATASET_1,FACE_DETECT,2,0,392,393,WINDOWS_10_WIN32,MEDIUM
36,DATASET_1,FACE_DETECT,2,0,382,383,WINDOWS_10_WIN32,MEDIUM
37,DATASET_1,FACE_DETECT,2,0,383,384,WINDOWS_10_WIN32,MEDIUM
38,DATASET_1,FACE_DETECT,1,0,371,372,WINDOWS_10_WIN32,MEDIUM
39,DATASET_1,FACE_DETECT,1,0,396,397,WINDOWS_10_WIN32,MEDIUM
40,DATASET_1,FACE_DETECT,1,0,420,422,WINDOWS_10_WIN32,MEDIUM
41,DATASET_1,FACE_DETECT,1,0,402,403,WINDOWS_10_WIN32,MEDIUM
42,DATASET_1,FACE_DETECT,1,0,415,417,WINDOWS_10_WIN32,MEDIUM
43,DATASET_1,FACE_DETECT,1,0,418,420,WINDOWS_10_WIN32,MEDIUM
44,DATASET_1,FACE_DETECT,2,0,388,389,WINDOWS_10_WIN32,MEDIUM
45,DATASET_1,FACE_DETECT,1,0,419,421,WINDOWS_10_WIN32,MEDIUM
46,DATASET_1,FACE_DETECT,1,0,442,446,WINDOWS_10_WIN32,MEDIUM
47,DATASET_1,FACE_DETECT,1,0,404,408,WINDOWS_10_WIN32,MEDIUM
48,DATASET_1,FACE_DETECT,1,0,346,348,WINDOWS_10_WIN32,MEDIUM
49,DATASET_1,FACE_DETECT,1,0,360,362,WINDOWS_10_WIN32,MEDIUM
50,DATASET_1,FACE_DETECT,0,0,425,428,WINDOWS_10_WIN32,MEDIUM
51,DATASET_1,FACE_DETECT,0,0,401,405,WINDOWS_10_WIN32,MEDIUM
52,DATASET_1,FACE_DETECT,0,0,424,427,WINDOWS_10_WIN32,MEDIUM
53,DATASET_1,FACE_DETECT,0,0,384,390,WINDOWS_10_WIN32,MEDIUM
54,DATASET_1,FACE_DETECT,0,0,496,500,WINDOWS_10_WIN32,MEDIUM
55,DATASET_1,FACE_DETECT,0,0,403,404,WINDOWS_10_WIN32,MEDIUM
56,DATASET_1,FACE_DETECT,1,0,431,435,WINDOWS_10_WIN32,MEDIUM
57,DATASET_1,FACE_DETECT,1,0,387,391,WINDOWS_10_WIN32,MEDIUM
58,DATASET_1,FACE_DETECT,1,0,377,379,WINDOWS_10_WIN32,MEDIUM
59,DATASET_1,FACE_DETECT,2,0,366,368,WINDOWS_10_WIN32,MEDIUM
60,DATASET_1,FACE_DETECT,2,0,399,403,WINDOWS_10_WIN32,MEDIUM
61,DATASET_1,FACE_DETECT,2,0,392,396,WINDOWS_10_WIN32,MEDIUM
62,DATASET_1,FACE_DETECT,2,0,1162,1166,WINDOWS_10_WIN32,MEDIUM
63,DATASET_1,FACE_DETECT,2,0,416,417,WINDOWS_10_WIN32,MEDIUM
64,DATASET_1,FACE_DETECT,1,0,392,399,WINDOWS_10_WIN32,MEDIUM
65,DATASET_1,FACE_DETECT,1,0,407,410,WINDOWS_10_WIN32,MEDIUM
66,DATASET_1,FACE_DETECT,1,0,458,464,WINDOWS_10_WIN32,MEDIUM
67,DATASET_1,FACE_DETECT,1,0,408,411,WINDOWS_10_WIN32,MEDIUM
68,DATASET_1,FACE_DETECT,1,0,404,412,WINDOWS_10_WIN32,MEDIUM
69,DATASET_1,FACE_DETECT,1,0,1166,1170,WINDOWS_10_WIN32,MEDIUM
70,DATASET_1,FACE_DETECT,0,0,470,473,WINDOWS_10_WIN32,MEDIUM
71,DATASET_1,FACE_DETECT,0,0,468,472,WINDOWS_10_WIN32,MEDIUM
72,DATASET_1,FACE_DETECT,0,0,454,458,WINDOWS_10_WIN32,MEDIUM
73,DATASET_1,FACE_DETECT,0,0,450,454,WINDOWS_10_WIN32,MEDIUM
74,DATASET_1,FACE_DETECT,0,0,1492,1496,WINDOWS_10_WIN32,MEDIUM
75,DATASET_1,FACE_DETECT,0,0,427,428,WINDOWS_10_WIN32,MEDIUM
76,DATASET_1,FACE_DETECT,0,0,464,468,WINDOWS_10_WIN32,MEDIUM
77,DATASET_1,FACE_DETECT,0,0,520,523,WINDOWS_10_WIN32,MEDIUM
78,DATASET_1,FACE_DETECT,0,0,489,492,WINDOWS_10_WIN32,MEDIUM
79,DATASET_1,FACE_DETECT,0,0,456,460,WINDOWS_10_WIN32,MEDIUM
80,DATASET_1,FACE_DETECT,0,0,423,427,WINDOWS_10_WIN32,MEDIUM
81,DATASET_1,FACE_DETECT,0,0,469,473,WINDOWS_10_WIN32,MEDIUM
82,DATASET_1,FACE_DETECT,0,0,469,473,WINDOWS_10_WIN32,MEDIUM
83,DATASET_1,FACE_DETECT,0,0,473,474,WINDOWS_10_WIN32,MEDIUM
84,DATASET_1,FACE_DETECT,0,0,423,425,WINDOWS_10_WIN32,MEDIUM
85,DATASET_1,FACE_DETECT,0,0,1386,1390,WINDOWS_10_WIN32,MEDIUM
86,DATASET_1,FACE_DETECT,0,0,410,412,WINDOWS_10_WIN32,MEDIUM
87,DATASET_1,FACE_DETECT,0,0,476,484,WINDOWS_10_WIN32,MEDIUM
88,DATASET_1,FACE_DETECT,0,0,450,454,WINDOWS_10_WIN32,MEDIUM
89,DATASET_1,FACE_DETECT,0,0,398,399,WINDOWS_10_WIN32,MEDIUM
90,DATASET_1,FACE_DETECT,0,0,456,458,WINDOWS_10_WIN32,MEDIUM
91,DATASET_1,FACE_DETECT,0,0,402,404,WINDOWS_10_WIN32,MEDIUM
92,DATASET_1,FACE_DETECT,0,0,433,434,WINDOWS_10_WIN32,MEDIUM
93,DATASET_1,FACE_DETECT,0,0,459,471,WINDOWS_10_WIN32,MEDIUM
94,DATASET_1,FACE_DETECT,0,0,1360,1364,WINDOWS_10_WIN32,MEDIUM
95,DATASET_1,FACE_DETECT,0,0,438,441,WINDOWS_10_WIN32,MEDIUM
96,DATASET_1,FACE_DETECT,0,0,409,411,WINDOWS_10_WIN32,MEDIUM
97,DATASET_1,FACE_DETECT,0,0,439,441,WINDOWS_10_WIN32,MEDIUM
98,DATASET_1,FACE_DETECT,0,0,469,473,WINDOWS_10_WIN32,MEDIUM
99,DATASET_1,FACE_DETECT,0,0,1367,1374,WINDOWS_10_WIN32,MEDIUM
100,DATASET_1,FACE_DETECT,0,0,428,429,WINDOWS_10_WIN32,MEDIUM
101,DATASET_1,FACE_DETECT,0,0,1361,1365,WINDOWS_10_WIN32,MEDIUM
102,DATASET_1,FACE_DETECT,0,0,401,403,WINDOWS_10_WIN32,MEDIUM
103,DATASET_1,FACE_DETECT,0,0,445,448,WINDOWS_10_WIN32,MEDIUM
104,DATASET_1,FACE_DETECT,0,0,438,443,WINDOWS_10_WIN32,MEDIUM
105,DATASET_1,FACE_DETECT,0,0,440,443,WINDOWS_10_WIN32,MEDIUM
106,DATASET_1,FACE_DETECT,0,0,1422,1426,WINDOWS_10_WIN32,MEDIUM
107,DATASET_1,FACE_DETECT,0,0,425,427,WINDOWS_10_WIN32,MEDIUM
108,DATASET_1,FACE_DETECT,0,0,454,459,WINDOWS_10_WIN32,MEDIUM
109,DATASET_1,FACE_DETECT,0,0,436,440,WINDOWS_10_WIN32,MEDIUM
110,DATASET_1,FACE_DETECT,0,0,436,438,WINDOWS_10_WIN32,MEDIUM
111,DATASET_1,FACE_DETECT,0,0,1335,1342,WINDOWS_10_WIN32,MEDIUM
112,DATASET_1,FACE_DETECT,0,0,426,427,WINDOWS_10_WIN32,MEDIUM
113,DATASET_1,FACE_DETECT,0,0,463,467,WINDOWS_10_WIN32,MEDIUM
114,DATASET_1,FACE_DETECT,0,0,392,394,WINDOWS_10_WIN32,MEDIUM
115,DATASET_1,FACE_DETECT,0,0,415,419,WINDOWS_10_WIN32,MEDIUM
116,DATASET_1,FACE_DETECT,0,0,411,418,WINDOWS_10_WIN32,MEDIUM
117,DATASET_1,FACE_DETECT,0,0,442,445,WINDOWS_10_WIN32,MEDIUM
118,DATASET_1,FACE_DETECT,0,0,460,463,WINDOWS_10_WIN32,MEDIUM
119,DATASET_1,FACE_DETECT,0,0,441,454,WINDOWS_10_WIN32,MEDIUM
120,DATASET_1,FACE_DETECT,0,0,379,381,WINDOWS_10_WIN32,MEDIUM
121,DATASET_1,FACE_DETECT,0,0,369,373,WINDOWS_10_WIN32,MEDIUM
122,DATASET_1,FACE_DETECT,0,0,1092,1096,WINDOWS_10_WIN32,MEDIUM
123,DATASET_1,FACE_DETECT,0,0,328,329,WINDOWS_10_WIN32,MEDIUM
124,DATASET_1,FACE_DETECT,0,0,383,385,WINDOWS_10_WIN32,MEDIUM
125,DATASET_1,FACE_DETECT,0,0,362,364,WINDOWS_10_WIN32,MEDIUM
126,DATASET_1,FACE_DETECT,0,0,381,385,WINDOWS_10_WIN32,MEDIUM
127,DATASET_1,FACE_DETECT,0,0,414,416,WINDOWS_10_WIN32,MEDIUM
128,DATASET_1,FACE_DETECT,0,0,439,443,WINDOWS_10_WIN32,MEDIUM
