id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_1,FACE_DETECT,1,0,484,504,Chrome_75_Windows,MEDIUM
1,DATASET_1,FACE_DETECT,0,0,508,521,Chrome_75_Windows,MEDIUM
2,DATASET_1,FACE_DETECT,1,0,416,427,Chrome_75_Windows,MEDIUM
3,DATASET_1,FACE_DETECT,1,0,404,431,Chrome_75_Windows,MEDIUM
4,DATASET_1,FACE_DETECT,1,0,419,443,Chrome_75_Windows,MEDIUM
5,DATASET_1,FACE_DETECT,1,0,427,451,Chrome_75_Windows,MEDIUM
6,DATASET_1,FACE_DETECT,0,0,419,443,Chrome_75_Windows,MEDIUM
7,DATASET_1,FACE_DETECT,1,0,399,428,Chrome_75_Windows,MEDIUM
8,DATASET_1,FACE_DETECT,1,0,408,431,Chrome_75_Windows,MEDIUM
9,DATASET_1,FACE_DETECT,0,0,407,430,Chrome_75_Windows,MEDIUM
10,DATASET_1,FACE_DETECT,0,0,405,429,Chrome_75_Windows,MEDIUM
11,DATASET_1,FACE_DETECT,1,0,414,433,Chrome_75_Windows,MEDIUM
12,DATASET_1,FACE_DETECT,1,0,428,452,Chrome_75_Windows,MEDIUM
13,DATASET_1,FACE_DETECT,1,0,397,421,Chrome_75_Windows,MEDIUM
14,DATASET_1,FACE_DETECT,1,0,400,421,Chrome_75_Windows,MEDIUM
15,DATASET_1,FACE_DETECT,0,0,404,427,Chrome_75_Windows,MEDIUM
16,DATASET_1,FACE_DETECT,1,0,401,423,Chrome_75_Windows,MEDIUM
17,DATASET_1,FACE_DETECT,1,0,443,467,Chrome_75_Windows,MEDIUM
18,DATASET_1,FACE_DETECT,0,0,406,427,Chrome_75_Windows,MEDIUM
19,DATASET_1,FACE_DETECT,2,0,424,446,Chrome_75_Windows,MEDIUM
20,DATASET_1,FACE_DETECT,1,0,465,488,Chrome_75_Windows,MEDIUM
21,DATASET_1,FACE_DETECT,2,0,489,512,Chrome_75_Windows,MEDIUM
22,DATASET_1,FACE_DETECT,1,0,447,467,Chrome_75_Windows,MEDIUM
23,DATASET_1,FACE_DETECT,1,0,450,476,Chrome_75_Windows,MEDIUM
24,DATASET_1,FACE_DETECT,1,0,452,475,Chrome_75_Windows,MEDIUM
25,DATASET_1,FACE_DETECT,1,0,445,468,Chrome_75_Windows,MEDIUM
26,DATASET_1,FACE_DETECT,1,0,448,470,Chrome_75_Windows,MEDIUM
27,DATASET_1,FACE_DETECT,0,0,447,471,Chrome_75_Windows,MEDIUM
28,DATASET_1,FACE_DETECT,1,0,452,475,Chrome_75_Windows,MEDIUM
29,DATASET_1,FACE_DETECT,1,0,475,497,Chrome_75_Windows,MEDIUM
30,DATASET_1,FACE_DETECT,2,0,469,491,Chrome_75_Windows,MEDIUM
31,DATASET_1,FACE_DETECT,2,0,431,456,Chrome_75_Windows,MEDIUM
32,DATASET_1,FACE_DETECT,2,0,454,476,Chrome_75_Windows,MEDIUM
33,DATASET_1,FACE_DETECT,1,0,462,487,Chrome_75_Windows,MEDIUM
34,DATASET_1,FACE_DETECT,1,0,440,457,Chrome_75_Windows,MEDIUM
35,DATASET_1,FACE_DETECT,1,0,447,471,Chrome_75_Windows,MEDIUM
36,DATASET_1,FACE_DETECT,0,0,604,629,Chrome_75_Windows,MEDIUM
37,DATASET_1,FACE_DETECT,0,0,609,643,Chrome_75_Windows,MEDIUM
38,DATASET_1,FACE_DETECT,0,0,605,630,Chrome_75_Windows,MEDIUM
39,DATASET_1,FACE_DETECT,0,0,622,642,Chrome_75_Windows,MEDIUM
40,DATASET_1,FACE_DETECT,0,0,605,626,Chrome_75_Windows,MEDIUM
41,DATASET_1,FACE_DETECT,0,0,586,608,Chrome_75_Windows,MEDIUM
42,DATASET_1,FACE_DETECT,0,0,577,597,Chrome_75_Windows,MEDIUM
43,DATASET_1,FACE_DETECT,0,0,569,590,Chrome_75_Windows,MEDIUM
44,DATASET_1,FACE_DETECT,0,0,561,581,Chrome_75_Windows,MEDIUM
45,DATASET_1,FACE_DETECT,0,0,566,589,Chrome_75_Windows,MEDIUM
46,DATASET_1,FACE_DETECT,0,0,566,586,Chrome_75_Windows,MEDIUM
47,DATASET_1,FACE_DETECT,0,0,543,567,Chrome_75_Windows,MEDIUM
48,DATASET_1,FACE_DETECT,0,0,566,588,Chrome_75_Windows,MEDIUM
49,DATASET_1,FACE_DETECT,0,0,579,599,Chrome_75_Windows,MEDIUM
50,DATASET_1,FACE_DETECT,0,0,580,599,Chrome_75_Windows,MEDIUM
51,DATASET_1,FACE_DETECT,0,0,567,589,Chrome_75_Windows,MEDIUM
52,DATASET_1,FACE_DETECT,0,0,551,570,Chrome_75_Windows,MEDIUM
53,DATASET_1,FACE_DETECT,0,0,556,578,Chrome_75_Windows,MEDIUM
54,DATASET_1,FACE_DETECT,0,0,657,677,Chrome_75_Windows,MEDIUM
55,DATASET_1,FACE_DETECT,0,0,558,577,Chrome_75_Windows,MEDIUM
56,DATASET_1,FACE_DETECT,0,0,546,568,Chrome_75_Windows,MEDIUM
57,DATASET_1,FACE_DETECT,0,0,540,560,Chrome_75_Windows,MEDIUM
58,DATASET_1,FACE_DETECT,0,0,522,548,Chrome_75_Windows,MEDIUM
59,DATASET_1,FACE_DETECT,0,0,509,531,Chrome_75_Windows,MEDIUM
60,DATASET_1,FACE_DETECT,0,0,514,538,Chrome_75_Windows,MEDIUM
61,DATASET_1,FACE_DETECT,0,0,518,540,Chrome_75_Windows,MEDIUM
62,DATASET_1,FACE_DETECT,0,0,595,616,Chrome_75_Windows,MEDIUM
63,DATASET_1,FACE_DETECT,0,0,628,650,Chrome_75_Windows,MEDIUM
64,DATASET_1,FACE_DETECT,0,0,606,629,Chrome_75_Windows,MEDIUM
65,DATASET_1,FACE_DETECT,0,0,605,629,Chrome_75_Windows,MEDIUM
66,DATASET_1,FACE_DETECT,0,0,609,637,Chrome_75_Windows,MEDIUM
67,DATASET_1,FACE_DETECT,1,0,603,629,Chrome_75_Windows,MEDIUM
68,DATASET_1,FACE_DETECT,0,0,602,629,Chrome_75_Windows,MEDIUM
69,DATASET_1,FACE_DETECT,0,0,583,609,Chrome_75_Windows,MEDIUM
70,DATASET_1,FACE_DETECT,0,0,576,599,Chrome_75_Windows,MEDIUM
71,DATASET_1,FACE_DETECT,0,0,582,610,Chrome_75_Windows,MEDIUM
72,DATASET_1,FACE_DETECT,0,0,580,612,Chrome_75_Windows,MEDIUM
73,DATASET_1,FACE_DETECT,0,0,625,653,Chrome_75_Windows,MEDIUM
74,DATASET_1,FACE_DETECT,0,0,576,605,Chrome_75_Windows,MEDIUM
75,DATASET_1,FACE_DETECT,0,0,543,569,Chrome_75_Windows,MEDIUM
76,DATASET_1,FACE_DETECT,0,0,544,574,Chrome_75_Windows,MEDIUM
77,DATASET_1,FACE_DETECT,0,0,578,597,Chrome_75_Windows,MEDIUM
78,DATASET_1,FACE_DETECT,0,0,565,584,Chrome_75_Windows,MEDIUM
79,DATASET_1,FACE_DETECT,0,0,574,604,Chrome_75_Windows,MEDIUM
80,DATASET_1,FACE_DETECT,0,0,575,601,Chrome_75_Windows,MEDIUM
81,DATASET_1,FACE_DETECT,0,0,552,579,Chrome_75_Windows,MEDIUM
82,DATASET_1,FACE_DETECT,0,0,561,588,Chrome_75_Windows,MEDIUM
83,DATASET_1,FACE_DETECT,0,0,550,577,Chrome_75_Windows,MEDIUM
84,DATASET_1,FACE_DETECT,0,0,563,590,Chrome_75_Windows,MEDIUM
85,DATASET_1,FACE_DETECT,0,0,550,578,Chrome_75_Windows,MEDIUM
86,DATASET_1,FACE_DETECT,0,0,564,592,Chrome_75_Windows,MEDIUM
87,DATASET_1,FACE_DETECT,0,0,560,587,Chrome_75_Windows,MEDIUM
88,DATASET_1,FACE_DETECT,0,0,554,583,Chrome_75_Windows,MEDIUM
89,DATASET_1,FACE_DETECT,0,0,551,584,Chrome_75_Windows,MEDIUM
