id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_2,FACE_DETECT,0,0,613,775,Chrome_75_Windows,MEDIUM
1,DATASET_2,FACE_DETECT,1,0,604,623,Chrome_75_Windows,MEDIUM
2,DATASET_2,FACE_DETECT,1,0,626,644,Chrome_75_Windows,MEDIUM
3,DATASET_2,FACE_DETECT,0,0,648,687,Chrome_75_Windows,MEDIUM
4,DATASET_2,FACE_DETECT,1,0,593,620,Chrome_75_Windows,MEDIUM
5,DATASET_2,FACE_DETECT,0,0,583,609,Chrome_75_Windows,MEDIUM
6,DATASET_2,FACE_DETECT,0,0,564,594,Chrome_75_Windows,MEDIUM
7,DATASET_2,FACE_DETECT,1,0,567,594,Chrome_75_Windows,MEDIUM
8,DATASET_2,FACE_DETECT,2,0,516,542,Chrome_75_Windows,MEDIUM
9,DATASET_2,FACE_DETECT,3,0,616,643,Chrome_75_Windows,MEDIUM
10,DATASET_2,FACE_DETECT,2,0,546,573,Chrome_75_Windows,MEDIUM
11,DATASET_2,FACE_DETECT,0,0,611,634,Chrome_75_Windows,MEDIUM
12,DATASET_2,FACE_DETECT,0,0,606,633,Chrome_75_Windows,MEDIUM
13,DATASET_2,FACE_DETECT,0,0,621,648,Chrome_75_Windows,MEDIUM
14,DATASET_2,FACE_DETECT,0,0,606,633,Chrome_75_Windows,MEDIUM
15,DATASET_2,FACE_DETECT,2,0,587,614,Chrome_75_Windows,MEDIUM
16,DATASET_2,FACE_DETECT,2,0,604,629,Chrome_75_Windows,MEDIUM
17,DATASET_2,FACE_DETECT,1,0,604,628,Chrome_75_Windows,MEDIUM
18,DATASET_2,FACE_DETECT,0,0,605,634,Chrome_75_Windows,MEDIUM
19,DATASET_2,FACE_DETECT,0,0,608,632,Chrome_75_Windows,MEDIUM
20,DATASET_2,FACE_DETECT,1,0,521,544,Chrome_75_Windows,MEDIUM
21,DATASET_2,FACE_DETECT,1,0,512,534,Chrome_75_Windows,MEDIUM
22,DATASET_2,FACE_DETECT,1,0,563,582,Chrome_75_Windows,MEDIUM
23,DATASET_2,FACE_DETECT,1,0,564,589,Chrome_75_Windows,MEDIUM
24,DATASET_2,FACE_DETECT,1,0,567,593,Chrome_75_Windows,MEDIUM
25,DATASET_2,FACE_DETECT,0,0,577,608,Chrome_75_Windows,MEDIUM
26,DATASET_2,FACE_DETECT,1,0,588,612,Chrome_75_Windows,MEDIUM
27,DATASET_2,FACE_DETECT,2,0,605,630,Chrome_75_Windows,MEDIUM
28,DATASET_2,FACE_DETECT,2,0,603,632,Chrome_75_Windows,MEDIUM
29,DATASET_2,FACE_DETECT,3,0,587,614,Chrome_75_Windows,MEDIUM
30,DATASET_2,FACE_DETECT,1,0,572,599,Chrome_75_Windows,MEDIUM
31,DATASET_2,FACE_DETECT,2,0,551,582,Chrome_75_Windows,MEDIUM
32,DATASET_2,FACE_DETECT,1,0,545,571,Chrome_75_Windows,MEDIUM
33,DATASET_2,FACE_DETECT,1,0,524,556,Chrome_75_Windows,MEDIUM
34,DATASET_2,FACE_DETECT,2,0,547,573,Chrome_75_Windows,MEDIUM
35,DATASET_2,FACE_DETECT,2,0,565,597,Chrome_75_Windows,MEDIUM
36,DATASET_2,FACE_DETECT,1,0,543,565,Chrome_75_Windows,MEDIUM
37,DATASET_2,FACE_DETECT,2,0,548,568,Chrome_75_Windows,MEDIUM
38,DATASET_2,FACE_DETECT,3,0,546,572,Chrome_75_Windows,MEDIUM
39,DATASET_2,FACE_DETECT,2,0,532,558,Chrome_75_Windows,MEDIUM
40,DATASET_2,FACE_DETECT,2,0,523,551,Chrome_75_Windows,MEDIUM
41,DATASET_2,FACE_DETECT,2,0,556,585,Chrome_75_Windows,MEDIUM
42,DATASET_2,FACE_DETECT,3,0,558,587,Chrome_75_Windows,MEDIUM
43,DATASET_2,FACE_DETECT,2,0,651,678,Chrome_75_Windows,MEDIUM
44,DATASET_2,FACE_DETECT,3,0,567,596,Chrome_75_Windows,MEDIUM
45,DATASET_2,FACE_DETECT,3,0,552,580,Chrome_75_Windows,MEDIUM
46,DATASET_2,FACE_DETECT,3,0,542,572,Chrome_75_Windows,MEDIUM
47,DATASET_2,FACE_DETECT,3,0,569,594,Chrome_75_Windows,MEDIUM
48,DATASET_2,FACE_DETECT,3,0,572,599,Chrome_75_Windows,MEDIUM
49,DATASET_2,FACE_DETECT,2,0,564,590,Chrome_75_Windows,MEDIUM
50,DATASET_2,FACE_DETECT,2,0,552,583,Chrome_75_Windows,MEDIUM
51,DATASET_2,FACE_DETECT,2,0,535,560,Chrome_75_Windows,MEDIUM
52,DATASET_2,FACE_DETECT,2,0,527,554,Chrome_75_Windows,MEDIUM
53,DATASET_2,FACE_DETECT,3,0,541,573,Chrome_75_Windows,MEDIUM
54,DATASET_2,FACE_DETECT,2,0,545,581,Chrome_75_Windows,MEDIUM
55,DATASET_2,FACE_DETECT,3,0,524,558,Chrome_75_Windows,MEDIUM
56,DATASET_2,FACE_DETECT,2,0,527,552,Chrome_75_Windows,MEDIUM
57,DATASET_2,FACE_DETECT,2,0,537,565,Chrome_75_Windows,MEDIUM
58,DATASET_2,FACE_DETECT,2,0,549,576,Chrome_75_Windows,MEDIUM
59,DATASET_2,FACE_DETECT,2,0,558,589,Chrome_75_Windows,MEDIUM
60,DATASET_2,FACE_DETECT,2,0,538,562,Chrome_75_Windows,MEDIUM
61,DATASET_2,FACE_DETECT,2,0,570,589,Chrome_75_Windows,MEDIUM
62,DATASET_2,FACE_DETECT,2,0,557,585,Chrome_75_Windows,MEDIUM
63,DATASET_2,FACE_DETECT,0,0,550,576,Chrome_75_Windows,MEDIUM
64,DATASET_2,FACE_DETECT,0,0,555,579,Chrome_75_Windows,MEDIUM
65,DATASET_2,FACE_DETECT,1,0,602,627,Chrome_75_Windows,MEDIUM
66,DATASET_2,FACE_DETECT,0,0,618,639,Chrome_75_Windows,MEDIUM
67,DATASET_2,FACE_DETECT,0,0,565,591,Chrome_75_Windows,MEDIUM
68,DATASET_2,FACE_DETECT,0,0,580,601,Chrome_75_Windows,MEDIUM
69,DATASET_2,FACE_DETECT,0,0,552,572,Chrome_75_Windows,MEDIUM
70,DATASET_2,FACE_DETECT,0,0,545,569,Chrome_75_Windows,MEDIUM
71,DATASET_2,FACE_DETECT,0,0,567,593,Chrome_75_Windows,MEDIUM
72,DATASET_2,FACE_DETECT,0,0,573,598,Chrome_75_Windows,MEDIUM
73,DATASET_2,FACE_DETECT,0,0,575,605,Chrome_75_Windows,MEDIUM
74,DATASET_2,FACE_DETECT,1,0,559,584,Chrome_75_Windows,MEDIUM
75,DATASET_2,FACE_DETECT,0,0,568,593,Chrome_75_Windows,MEDIUM
