id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_1,FACE_DETECT,1,0,709,768,Firefox_67_Windows,LARGE
1,DATASET_1,FACE_DETECT,0,0,669,719,Firefox_67_Windows,LARGE
2,DATASET_1,FACE_DETECT,0,0,669,719,Firefox_67_Windows,LARGE
3,DATASET_1,FACE_DETECT,1,0,664,709,Firefox_67_Windows,LARGE
4,DATASET_1,FACE_DETECT,1,0,672,717,Firefox_67_Windows,LARGE
5,DATASET_1,FACE_DETECT,0,0,665,714,Firefox_67_Windows,LARGE
6,DATASET_1,FACE_DETECT,0,0,653,698,Firefox_67_Windows,LARGE
7,DATASET_1,FACE_DETECT,1,0,700,748,Firefox_67_Windows,LARGE
8,DATASET_1,FACE_DETECT,1,0,920,965,Firefox_67_Windows,LARGE
9,DATASET_1,FACE_DETECT,1,0,825,878,Firefox_67_Windows,LARGE
10,DATASET_1,FACE_DETECT,0,0,818,870,Firefox_67_Windows,LARGE
11,DATASET_1,FACE_DETECT,1,0,848,895,Firefox_67_Windows,LARGE
12,DATASET_1,FACE_DETECT,2,0,919,966,Firefox_67_Windows,LARGE
13,DATASET_1,FACE_DETECT,1,0,789,836,Firefox_67_Windows,LARGE
14,DATASET_1,FACE_DETECT,1,0,797,849,Firefox_67_Windows,LARGE
15,DATASET_1,FACE_DETECT,0,0,765,833,Firefox_67_Windows,LARGE
16,DATASET_1,FACE_DETECT,1,0,823,879,Firefox_67_Windows,LARGE
17,DATASET_1,FACE_DETECT,2,0,790,847,Firefox_67_Windows,LARGE
18,DATASET_1,FACE_DETECT,2,0,806,854,Firefox_67_Windows,LARGE
19,DATASET_1,FACE_DETECT,1,0,778,837,Firefox_67_Windows,LARGE
20,DATASET_1,FACE_DETECT,0,0,1113,1166,Firefox_67_Windows,LARGE
21,DATASET_1,FACE_DETECT,0,0,1062,1119,Firefox_67_Windows,LARGE
22,DATASET_1,FACE_DETECT,0,0,1069,1127,Firefox_67_Windows,LARGE
23,DATASET_1,FACE_DETECT,0,0,1125,1218,Firefox_67_Windows,LARGE
24,DATASET_1,FACE_DETECT,0,0,1054,1117,Firefox_67_Windows,LARGE
25,DATASET_1,FACE_DETECT,0,0,1033,1096,Firefox_67_Windows,LARGE
26,DATASET_1,FACE_DETECT,0,0,1041,1094,Firefox_67_Windows,LARGE
27,DATASET_1,FACE_DETECT,0,0,1015,1086,Firefox_67_Windows,LARGE
28,DATASET_1,FACE_DETECT,0,0,1003,1049,Firefox_67_Windows,LARGE
29,DATASET_1,FACE_DETECT,0,0,1052,1096,Firefox_67_Windows,LARGE
30,DATASET_1,FACE_DETECT,0,0,1037,1088,Firefox_67_Windows,LARGE
31,DATASET_1,FACE_DETECT,0,0,1009,1058,Firefox_67_Windows,LARGE
32,DATASET_1,FACE_DETECT,0,0,1020,1073,Firefox_67_Windows,LARGE
33,DATASET_1,FACE_DETECT,0,0,612,666,Firefox_67_Windows,LARGE
34,DATASET_1,FACE_DETECT,0,0,643,699,Firefox_67_Windows,LARGE
35,DATASET_1,FACE_DETECT,0,0,783,838,Firefox_67_Windows,LARGE
36,DATASET_1,FACE_DETECT,0,0,646,693,Firefox_67_Windows,LARGE
37,DATASET_1,FACE_DETECT,0,0,651,698,Firefox_67_Windows,LARGE
38,DATASET_1,FACE_DETECT,0,0,543,598,Firefox_67_Windows,LARGE
39,DATASET_1,FACE_DETECT,0,0,587,645,Firefox_67_Windows,LARGE
40,DATASET_1,FACE_DETECT,0,0,635,689,Firefox_67_Windows,LARGE
41,DATASET_1,FACE_DETECT,0,0,641,694,Firefox_67_Windows,LARGE
42,DATASET_1,FACE_DETECT,0,0,745,806,Firefox_67_Windows,LARGE
43,DATASET_1,FACE_DETECT,0,0,706,761,Firefox_67_Windows,LARGE
44,DATASET_1,FACE_DETECT,2,0,686,746,Firefox_67_Windows,LARGE
45,DATASET_1,FACE_DETECT,1,0,794,853,Firefox_67_Windows,LARGE
46,DATASET_1,FACE_DETECT,1,0,706,755,Firefox_67_Windows,LARGE
47,DATASET_1,FACE_DETECT,1,0,703,761,Firefox_67_Windows,LARGE
48,DATASET_1,FACE_DETECT,1,0,679,724,Firefox_67_Windows,LARGE
49,DATASET_1,FACE_DETECT,0,0,738,795,Firefox_67_Windows,LARGE
50,DATASET_1,FACE_DETECT,1,0,858,913,Firefox_67_Windows,LARGE
51,DATASET_1,FACE_DETECT,1,0,849,898,Firefox_67_Windows,LARGE
52,DATASET_1,FACE_DETECT,2,0,847,899,Firefox_67_Windows,LARGE
53,DATASET_1,FACE_DETECT,1,0,836,884,Firefox_67_Windows,LARGE
54,DATASET_1,FACE_DETECT,1,0,874,925,Firefox_67_Windows,LARGE
55,DATASET_1,FACE_DETECT,0,0,837,885,Firefox_67_Windows,LARGE
56,DATASET_1,FACE_DETECT,2,0,841,883,Firefox_67_Windows,LARGE
57,DATASET_1,FACE_DETECT,2,0,890,935,Firefox_67_Windows,LARGE
58,DATASET_1,FACE_DETECT,2,0,832,886,Firefox_67_Windows,LARGE
59,DATASET_1,FACE_DETECT,1,0,816,861,Firefox_67_Windows,LARGE
60,DATASET_1,FACE_DETECT,2,0,811,857,Firefox_67_Windows,LARGE
61,DATASET_1,FACE_DETECT,2,0,818,868,Firefox_67_Windows,LARGE
62,DATASET_1,FACE_DETECT,2,0,812,864,Firefox_67_Windows,LARGE
63,DATASET_1,FACE_DETECT,1,0,507,552,Firefox_67_Windows,LARGE
64,DATASET_1,FACE_DETECT,1,0,494,541,Firefox_67_Windows,LARGE
65,DATASET_1,FACE_DETECT,1,0,488,532,Firefox_67_Windows,LARGE
66,DATASET_1,FACE_DETECT,1,0,512,557,Firefox_67_Windows,LARGE
67,DATASET_1,FACE_DETECT,1,0,526,575,Firefox_67_Windows,LARGE
68,DATASET_1,FACE_DETECT,1,0,523,567,Firefox_67_Windows,LARGE
69,DATASET_1,FACE_DETECT,1,0,563,611,Firefox_67_Windows,LARGE
70,DATASET_1,FACE_DETECT,1,0,540,587,Firefox_67_Windows,LARGE
71,DATASET_1,FACE_DETECT,1,0,561,604,Firefox_67_Windows,LARGE
72,DATASET_1,FACE_DETECT,1,0,851,897,Firefox_67_Windows,LARGE
73,DATASET_1,FACE_DETECT,1,0,837,880,Firefox_67_Windows,LARGE
74,DATASET_1,FACE_DETECT,0,0,831,877,Firefox_67_Windows,LARGE
75,DATASET_1,FACE_DETECT,0,0,828,870,Firefox_67_Windows,LARGE
76,DATASET_1,FACE_DETECT,0,0,847,891,Firefox_67_Windows,LARGE
77,DATASET_1,FACE_DETECT,0,0,822,872,Firefox_67_Windows,LARGE
78,DATASET_1,FACE_DETECT,0,0,847,888,Firefox_67_Windows,LARGE
79,DATASET_1,FACE_DETECT,0,0,875,921,Firefox_67_Windows,LARGE
80,DATASET_1,FACE_DETECT,1,0,867,913,Firefox_67_Windows,LARGE
81,DATASET_1,FACE_DETECT,0,0,824,866,Firefox_67_Windows,LARGE
82,DATASET_1,FACE_DETECT,0,0,547,592,Firefox_67_Windows,LARGE
83,DATASET_1,FACE_DETECT,0,0,563,621,Firefox_67_Windows,LARGE
84,DATASET_1,FACE_DETECT,0,0,552,598,Firefox_67_Windows,LARGE
85,DATASET_1,FACE_DETECT,0,0,568,625,Firefox_67_Windows,LARGE
86,DATASET_1,FACE_DETECT,0,0,555,611,Firefox_67_Windows,LARGE
87,DATASET_1,FACE_DETECT,1,0,562,612,Firefox_67_Windows,LARGE
88,DATASET_1,FACE_DETECT,1,0,605,667,Firefox_67_Windows,LARGE
89,DATASET_1,FACE_DETECT,2,0,514,589,Firefox_67_Windows,LARGE
90,DATASET_1,FACE_DETECT,1,0,568,619,Firefox_67_Windows,LARGE
91,DATASET_1,FACE_DETECT,1,0,544,604,Firefox_67_Windows,LARGE
92,DATASET_1,FACE_DETECT,0,0,555,607,Firefox_67_Windows,LARGE
93,DATASET_1,FACE_DETECT,1,0,576,625,Firefox_67_Windows,LARGE
94,DATASET_1,FACE_DETECT,1,0,574,628,Firefox_67_Windows,LARGE
95,DATASET_1,FACE_DETECT,1,0,556,604,Firefox_67_Windows,LARGE
96,DATASET_1,FACE_DETECT,1,0,535,620,Firefox_67_Windows,LARGE
97,DATASET_1,FACE_DETECT,1,0,557,615,Firefox_67_Windows,LARGE
98,DATASET_1,FACE_DETECT,1,0,559,627,Firefox_67_Windows,LARGE
99,DATASET_1,FACE_DETECT,0,0,532,582,Firefox_67_Windows,LARGE
100,DATASET_1,FACE_DETECT,1,0,552,616,Firefox_67_Windows,LARGE
101,DATASET_1,FACE_DETECT,1,0,517,582,Firefox_67_Windows,LARGE
102,DATASET_1,FACE_DETECT,1,0,514,561,Firefox_67_Windows,LARGE
103,DATASET_1,FACE_DETECT,0,0,515,572,Firefox_67_Windows,LARGE
104,DATASET_1,FACE_DETECT,2,0,827,869,Firefox_67_Windows,LARGE
105,DATASET_1,FACE_DETECT,1,0,811,871,Firefox_67_Windows,LARGE
106,DATASET_1,FACE_DETECT,2,0,808,864,Firefox_67_Windows,LARGE
107,DATASET_1,FACE_DETECT,1,0,817,869,Firefox_67_Windows,LARGE
108,DATASET_1,FACE_DETECT,2,0,819,878,Firefox_67_Windows,LARGE
109,DATASET_1,FACE_DETECT,2,0,820,876,Firefox_67_Windows,LARGE
110,DATASET_1,FACE_DETECT,1,0,818,876,Firefox_67_Windows,LARGE
111,DATASET_1,FACE_DETECT,1,0,828,880,Firefox_67_Windows,LARGE
112,DATASET_1,FACE_DETECT,2,0,817,875,Firefox_67_Windows,LARGE
113,DATASET_1,FACE_DETECT,3,0,898,954,Firefox_67_Windows,LARGE
114,DATASET_1,FACE_DETECT,2,0,856,900,Firefox_67_Windows,LARGE
115,DATASET_1,FACE_DETECT,3,0,864,911,Firefox_67_Windows,LARGE
116,DATASET_1,FACE_DETECT,1,0,856,902,Firefox_67_Windows,LARGE
117,DATASET_1,FACE_DETECT,1,0,809,852,Firefox_67_Windows,LARGE
118,DATASET_1,FACE_DETECT,0,0,805,861,Firefox_67_Windows,LARGE
119,DATASET_1,FACE_DETECT,1,0,813,858,Firefox_67_Windows,LARGE
120,DATASET_1,FACE_DETECT,1,0,808,854,Firefox_67_Windows,LARGE
121,DATASET_1,FACE_DETECT,1,0,801,858,Firefox_67_Windows,LARGE
122,DATASET_1,FACE_DETECT,1,0,796,842,Firefox_67_Windows,LARGE
123,DATASET_1,FACE_DETECT,0,0,823,866,Firefox_67_Windows,LARGE
124,DATASET_1,FACE_DETECT,0,0,907,957,Firefox_67_Windows,LARGE
125,DATASET_1,FACE_DETECT,2,0,919,977,Firefox_67_Windows,LARGE
126,DATASET_1,FACE_DETECT,0,0,873,917,Firefox_67_Windows,LARGE
127,DATASET_1,FACE_DETECT,0,0,874,920,Firefox_67_Windows,LARGE
128,DATASET_1,FACE_DETECT,0,0,869,916,Firefox_67_Windows,LARGE
129,DATASET_1,FACE_DETECT,0,0,871,917,Firefox_67_Windows,LARGE
130,DATASET_1,FACE_DETECT,3,0,832,878,Firefox_67_Windows,LARGE
131,DATASET_1,FACE_DETECT,0,0,826,872,Firefox_67_Windows,LARGE
132,DATASET_1,FACE_DETECT,1,0,897,944,Firefox_67_Windows,LARGE
133,DATASET_1,FACE_DETECT,1,0,584,627,Firefox_67_Windows,LARGE
134,DATASET_1,FACE_DETECT,1,0,582,629,Firefox_67_Windows,LARGE
135,DATASET_1,FACE_DETECT,1,0,594,638,Firefox_67_Windows,LARGE
136,DATASET_1,FACE_DETECT,1,0,601,646,Firefox_67_Windows,LARGE
137,DATASET_1,FACE_DETECT,1,0,644,687,Firefox_67_Windows,LARGE
138,DATASET_1,FACE_DETECT,1,0,572,619,Firefox_67_Windows,LARGE
139,DATASET_1,FACE_DETECT,1,0,633,681,Firefox_67_Windows,LARGE
140,DATASET_1,FACE_DETECT,1,0,579,624,Firefox_67_Windows,LARGE
141,DATASET_1,FACE_DETECT,1,0,597,644,Firefox_67_Windows,LARGE
142,DATASET_1,FACE_DETECT,1,0,586,629,Firefox_67_Windows,LARGE
143,DATASET_1,FACE_DETECT,1,0,587,635,Firefox_67_Windows,LARGE
144,DATASET_1,FACE_DETECT,1,0,595,648,Firefox_67_Windows,LARGE
145,DATASET_1,FACE_DETECT,1,0,557,606,Firefox_67_Windows,LARGE
146,DATASET_1,FACE_DETECT,1,0,584,646,Firefox_67_Windows,LARGE
147,DATASET_1,FACE_DETECT,0,0,833,889,Firefox_67_Windows,LARGE
148,DATASET_1,FACE_DETECT,0,0,855,912,Firefox_67_Windows,LARGE
149,DATASET_1,FACE_DETECT,1,0,832,883,Firefox_67_Windows,LARGE
150,DATASET_1,FACE_DETECT,0,0,810,870,Firefox_67_Windows,LARGE
