workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_1,SMALL,Chrome_75_Windows,0,790,184367.1200000099,LOG_FACE_DETECT_DATASET_1_SMALL_Chrome_75_Windows.csv
