id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
917,DATASET_3,FACE_DETECT,1,0,426,1, 0, 0, 463,Chrome_75_Windows,MEDIUM
918,DATASET_3,FACE_DETECT,1,0,417,1, 0, 0, 441,Chrome_75_Windows,MEDIUM
919,DATASET_3,FACE_DETECT,0,0,485,1, 0, 0, 524,Chrome_75_Windows,MEDIUM
920,DATASET_3,FACE_DETECT,1,0,504,1, 0, 0, 544,Chrome_75_Windows,MEDIUM
921,DATASET_3,FACE_DETECT,1,0,425,1, 0, 0, 459,Chrome_75_Windows,MEDIUM
922,DATASET_3,FACE_DETECT,0,0,403,1, 0, 0, 435,Chrome_75_Windows,MEDIUM
923,DATASET_3,FACE_DETECT,0,0,409,1, 0, 0, 447,Chrome_75_Windows,MEDIUM
924,DATASET_3,FACE_DETECT,1,0,429,1, 0, 0, 466,Chrome_75_Windows,MEDIUM
925,DATASET_3,FACE_DETECT,1,0,439,11, 0, 0, 488,Chrome_75_Windows,MEDIUM
926,DATASET_3,FACE_DETECT,1,0,408,1, 0, 0, 429,Chrome_75_Windows,MEDIUM
927,DATASET_3,FACE_DETECT,1,0,431,1, 0, 0, 467,Chrome_75_Windows,MEDIUM
928,DATASET_3,FACE_DETECT,1,0,423,1, 0, 0, 462,Chrome_75_Windows,MEDIUM
929,DATASET_3,FACE_DETECT,2,0,410,2, 0, 0, 450,Chrome_75_Windows,MEDIUM
930,DATASET_3,FACE_DETECT,3,0,343,1, 0, 0, 385,Chrome_75_Windows,MEDIUM
931,DATASET_3,FACE_DETECT,0,0,452,1, 0, 0, 490,Chrome_75_Windows,MEDIUM
932,DATASET_3,FACE_DETECT,0,0,445,1, 0, 0, 486,Chrome_75_Windows,MEDIUM
933,DATASET_3,FACE_DETECT,0,0,463,1, 0, 0, 500,Chrome_75_Windows,MEDIUM
934,DATASET_3,FACE_DETECT,0,0,522,2, 0, 0, 562,Chrome_75_Windows,MEDIUM
935,DATASET_3,FACE_DETECT,0,0,491,2, 0, 0, 522,Chrome_75_Windows,MEDIUM
936,DATASET_3,FACE_DETECT,0,0,459,3, 0, 0, 500,Chrome_75_Windows,MEDIUM
937,DATASET_3,FACE_DETECT,0,0,452,1, 0, 0, 474,Chrome_75_Windows,MEDIUM
938,DATASET_3,FACE_DETECT,0,0,437,1, 0, 0, 443,Chrome_75_Windows,MEDIUM
