id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_1,FACE_DETECT,1,0,314,445,Firefox_67_Windows,MEDIUM
1,DATASET_1,FACE_DETECT,1,0,305,363,Firefox_67_Windows,MEDIUM
2,DATASET_1,FACE_DETECT,0,0,297,343,Firefox_67_Windows,MEDIUM
3,DATASET_1,FACE_DETECT,1,0,294,338,Firefox_67_Windows,MEDIUM
4,DATASET_1,FACE_DETECT,0,0,292,337,Firefox_67_Windows,MEDIUM
5,DATASET_1,FACE_DETECT,1,0,366,409,Firefox_67_Windows,MEDIUM
6,DATASET_1,FACE_DETECT,1,0,291,337,Firefox_67_Windows,MEDIUM
7,DATASET_1,FACE_DETECT,0,0,295,339,Firefox_67_Windows,MEDIUM
8,DATASET_1,FACE_DETECT,1,0,297,341,Firefox_67_Windows,MEDIUM
9,DATASET_1,FACE_DETECT,1,0,294,335,Firefox_67_Windows,MEDIUM
10,DATASET_1,FACE_DETECT,1,0,292,334,Firefox_67_Windows,MEDIUM
11,DATASET_1,FACE_DETECT,0,0,298,344,Firefox_67_Windows,MEDIUM
12,DATASET_1,FACE_DETECT,0,0,292,338,Firefox_67_Windows,MEDIUM
13,DATASET_1,FACE_DETECT,0,0,288,330,Firefox_67_Windows,MEDIUM
14,DATASET_1,FACE_DETECT,1,0,293,336,Firefox_67_Windows,MEDIUM
15,DATASET_1,FACE_DETECT,1,0,295,336,Firefox_67_Windows,MEDIUM
16,DATASET_1,FACE_DETECT,1,0,289,329,Firefox_67_Windows,MEDIUM
17,DATASET_1,FACE_DETECT,1,0,290,344,Firefox_67_Windows,MEDIUM
18,DATASET_1,FACE_DETECT,1,0,291,333,Firefox_67_Windows,MEDIUM
19,DATASET_1,FACE_DETECT,1,0,293,335,Firefox_67_Windows,MEDIUM
20,DATASET_1,FACE_DETECT,1,0,294,337,Firefox_67_Windows,MEDIUM
21,DATASET_1,FACE_DETECT,0,0,295,338,Firefox_67_Windows,MEDIUM
22,DATASET_1,FACE_DETECT,1,0,296,341,Firefox_67_Windows,MEDIUM
23,DATASET_1,FACE_DETECT,0,0,300,345,Firefox_67_Windows,MEDIUM
24,DATASET_1,FACE_DETECT,1,0,324,366,Firefox_67_Windows,MEDIUM
25,DATASET_1,FACE_DETECT,2,0,305,357,Firefox_67_Windows,MEDIUM
26,DATASET_1,FACE_DETECT,2,0,325,367,Firefox_67_Windows,MEDIUM
27,DATASET_1,FACE_DETECT,2,0,321,363,Firefox_67_Windows,MEDIUM
28,DATASET_1,FACE_DETECT,1,0,321,368,Firefox_67_Windows,MEDIUM
29,DATASET_1,FACE_DETECT,1,0,321,365,Firefox_67_Windows,MEDIUM
30,DATASET_1,FACE_DETECT,1,0,324,372,Firefox_67_Windows,MEDIUM
31,DATASET_1,FACE_DETECT,1,0,320,365,Firefox_67_Windows,MEDIUM
32,DATASET_1,FACE_DETECT,1,0,318,361,Firefox_67_Windows,MEDIUM
33,DATASET_1,FACE_DETECT,1,0,305,348,Firefox_67_Windows,MEDIUM
34,DATASET_1,FACE_DETECT,0,0,349,393,Firefox_67_Windows,MEDIUM
