id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_2,FACE_DETECT,0,0,394,443,Firefox_67_Windows,MEDIUM
1,DATASET_2,FACE_DETECT,1,0,388,431,Firefox_67_Windows,MEDIUM
2,DATASET_2,FACE_DETECT,1,0,390,428,Firefox_67_Windows,MEDIUM
3,DATASET_2,FACE_DETECT,1,0,399,439,Firefox_67_Windows,MEDIUM
4,DATASET_2,FACE_DETECT,0,0,432,473,Firefox_67_Windows,MEDIUM
5,DATASET_2,FACE_DETECT,0,0,416,455,Firefox_67_Windows,MEDIUM
6,DATASET_2,FACE_DETECT,1,0,401,440,Firefox_67_Windows,MEDIUM
7,DATASET_2,FACE_DETECT,0,0,398,435,Firefox_67_Windows,MEDIUM
8,DATASET_2,FACE_DETECT,1,0,393,433,Firefox_67_Windows,MEDIUM
9,DATASET_2,FACE_DETECT,0,0,435,472,Firefox_67_Windows,MEDIUM
10,DATASET_2,FACE_DETECT,1,0,456,495,Firefox_67_Windows,MEDIUM
11,DATASET_2,FACE_DETECT,1,0,414,452,Firefox_67_Windows,MEDIUM
12,DATASET_2,FACE_DETECT,2,0,406,445,Firefox_67_Windows,MEDIUM
13,DATASET_2,FACE_DETECT,3,0,393,432,Firefox_67_Windows,MEDIUM
14,DATASET_2,FACE_DETECT,0,0,421,461,Firefox_67_Windows,MEDIUM
15,DATASET_2,FACE_DETECT,0,0,433,473,Firefox_67_Windows,MEDIUM
16,DATASET_2,FACE_DETECT,0,0,419,457,Firefox_67_Windows,MEDIUM
17,DATASET_2,FACE_DETECT,0,0,433,470,Firefox_67_Windows,MEDIUM
18,DATASET_2,FACE_DETECT,0,0,431,471,Firefox_67_Windows,MEDIUM
19,DATASET_2,FACE_DETECT,0,0,468,507,Firefox_67_Windows,MEDIUM
20,DATASET_2,FACE_DETECT,0,0,417,456,Firefox_67_Windows,MEDIUM
21,DATASET_2,FACE_DETECT,1,0,416,452,Firefox_67_Windows,MEDIUM
22,DATASET_2,FACE_DETECT,2,0,427,476,Firefox_67_Windows,MEDIUM
23,DATASET_2,FACE_DETECT,1,0,424,464,Firefox_67_Windows,MEDIUM
24,DATASET_2,FACE_DETECT,0,0,400,440,Firefox_67_Windows,MEDIUM
25,DATASET_2,FACE_DETECT,0,0,411,449,Firefox_67_Windows,MEDIUM
26,DATASET_2,FACE_DETECT,0,0,409,448,Firefox_67_Windows,MEDIUM
27,DATASET_2,FACE_DETECT,1,0,371,408,Firefox_67_Windows,MEDIUM
28,DATASET_2,FACE_DETECT,1,0,360,399,Firefox_67_Windows,MEDIUM
29,DATASET_2,FACE_DETECT,2,0,400,439,Firefox_67_Windows,MEDIUM
30,DATASET_2,FACE_DETECT,0,0,373,412,Firefox_67_Windows,MEDIUM
31,DATASET_2,FACE_DETECT,2,0,421,459,Firefox_67_Windows,MEDIUM
32,DATASET_2,FACE_DETECT,0,0,404,442,Firefox_67_Windows,MEDIUM
33,DATASET_2,FACE_DETECT,1,0,395,433,Firefox_67_Windows,MEDIUM
34,DATASET_2,FACE_DETECT,1,0,385,424,Firefox_67_Windows,MEDIUM
35,DATASET_2,FACE_DETECT,0,0,391,430,Firefox_67_Windows,MEDIUM
36,DATASET_2,FACE_DETECT,1,0,396,435,Firefox_67_Windows,MEDIUM
37,DATASET_2,FACE_DETECT,1,0,401,437,Firefox_67_Windows,MEDIUM
38,DATASET_2,FACE_DETECT,1,0,401,441,Firefox_67_Windows,MEDIUM
39,DATASET_2,FACE_DETECT,1,0,397,439,Firefox_67_Windows,MEDIUM
40,DATASET_2,FACE_DETECT,1,0,405,446,Firefox_67_Windows,MEDIUM
41,DATASET_2,FACE_DETECT,3,0,384,423,Firefox_67_Windows,MEDIUM
42,DATASET_2,FACE_DETECT,2,0,454,494,Firefox_67_Windows,MEDIUM
43,DATASET_2,FACE_DETECT,3,0,390,427,Firefox_67_Windows,MEDIUM
44,DATASET_2,FACE_DETECT,2,0,390,429,Firefox_67_Windows,MEDIUM
45,DATASET_2,FACE_DETECT,3,0,389,427,Firefox_67_Windows,MEDIUM
46,DATASET_2,FACE_DETECT,2,0,383,426,Firefox_67_Windows,MEDIUM
47,DATASET_2,FACE_DETECT,2,0,385,422,Firefox_67_Windows,MEDIUM
48,DATASET_2,FACE_DETECT,2,0,396,435,Firefox_67_Windows,MEDIUM
49,DATASET_2,FACE_DETECT,0,0,379,418,Firefox_67_Windows,MEDIUM
50,DATASET_2,FACE_DETECT,0,0,390,429,Firefox_67_Windows,MEDIUM
51,DATASET_2,FACE_DETECT,0,0,391,431,Firefox_67_Windows,MEDIUM
52,DATASET_2,FACE_DETECT,0,0,385,425,Firefox_67_Windows,MEDIUM
53,DATASET_2,FACE_DETECT,1,0,386,424,Firefox_67_Windows,MEDIUM
54,DATASET_2,FACE_DETECT,0,0,389,428,Firefox_67_Windows,MEDIUM
55,DATASET_2,FACE_DETECT,0,0,385,426,Firefox_67_Windows,MEDIUM
56,DATASET_2,FACE_DETECT,0,0,396,436,Firefox_67_Windows,MEDIUM
57,DATASET_2,FACE_DETECT,0,0,401,440,Firefox_67_Windows,MEDIUM
58,DATASET_2,FACE_DETECT,1,0,395,436,Firefox_67_Windows,MEDIUM
59,DATASET_2,FACE_DETECT,0,0,399,438,Firefox_67_Windows,MEDIUM
60,DATASET_2,FACE_DETECT,1,0,404,443,Firefox_67_Windows,MEDIUM
61,DATASET_2,FACE_DETECT,1,0,406,457,Firefox_67_Windows,MEDIUM
62,DATASET_2,FACE_DETECT,1,0,404,445,Firefox_67_Windows,MEDIUM
63,DATASET_2,FACE_DETECT,1,0,400,437,Firefox_67_Windows,MEDIUM
64,DATASET_2,FACE_DETECT,1,0,400,440,Firefox_67_Windows,MEDIUM
65,DATASET_2,FACE_DETECT,0,0,482,521,Firefox_67_Windows,MEDIUM
66,DATASET_2,FACE_DETECT,1,0,397,435,Firefox_67_Windows,MEDIUM
67,DATASET_2,FACE_DETECT,1,0,434,475,Firefox_67_Windows,MEDIUM
68,DATASET_2,FACE_DETECT,1,0,435,472,Firefox_67_Windows,MEDIUM
69,DATASET_2,FACE_DETECT,0,0,371,407,Firefox_67_Windows,MEDIUM
70,DATASET_2,FACE_DETECT,1,0,419,458,Firefox_67_Windows,MEDIUM
71,DATASET_2,FACE_DETECT,1,0,396,434,Firefox_67_Windows,MEDIUM
72,DATASET_2,FACE_DETECT,2,0,442,483,Firefox_67_Windows,MEDIUM
73,DATASET_2,FACE_DETECT,0,0,395,432,Firefox_67_Windows,MEDIUM
74,DATASET_2,FACE_DETECT,1,0,405,446,Firefox_67_Windows,MEDIUM
75,DATASET_2,FACE_DETECT,0,0,443,482,Firefox_67_Windows,MEDIUM
76,DATASET_2,FACE_DETECT,1,0,397,435,Firefox_67_Windows,MEDIUM
77,DATASET_2,FACE_DETECT,1,0,427,467,Firefox_67_Windows,MEDIUM
78,DATASET_2,FACE_DETECT,0,0,502,541,Firefox_67_Windows,MEDIUM
79,DATASET_2,FACE_DETECT,0,0,449,489,Firefox_67_Windows,MEDIUM
80,DATASET_2,FACE_DETECT,0,0,468,505,Firefox_67_Windows,MEDIUM
81,DATASET_2,FACE_DETECT,0,0,458,498,Firefox_67_Windows,MEDIUM
82,DATASET_2,FACE_DETECT,0,0,418,459,Firefox_67_Windows,MEDIUM
83,DATASET_2,FACE_DETECT,0,0,404,442,Firefox_67_Windows,MEDIUM
84,DATASET_2,FACE_DETECT,0,0,408,446,Firefox_67_Windows,MEDIUM
85,DATASET_2,FACE_DETECT,0,0,409,462,Firefox_67_Windows,MEDIUM
86,DATASET_2,FACE_DETECT,1,0,424,463,Firefox_67_Windows,MEDIUM
87,DATASET_2,FACE_DETECT,1,0,379,427,Firefox_67_Windows,MEDIUM
88,DATASET_2,FACE_DETECT,1,0,375,411,Firefox_67_Windows,MEDIUM
89,DATASET_2,FACE_DETECT,1,0,376,416,Firefox_67_Windows,MEDIUM
90,DATASET_2,FACE_DETECT,1,0,377,417,Firefox_67_Windows,MEDIUM
