id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
211,DATASET_3,FACE_DETECT,2,0,819,6, 1, 0, 858,Firefox_68_Windows,LARGE
212,DATASET_3,FACE_DETECT,0,0,2074,5, 0, 0, 2108,Firefox_68_Windows,LARGE
213,DATASET_3,FACE_DETECT,1,0,861,5, 0, 0, 898,Firefox_68_Windows,LARGE
214,DATASET_3,FACE_DETECT,1,0,1020,6, 0, 0, 1059,Firefox_68_Windows,LARGE
215,DATASET_3,FACE_DETECT,1,0,955,9, 0, 0, 999,Firefox_68_Windows,LARGE
216,DATASET_3,FACE_DETECT,1,0,813,6, 0, 0, 855,Firefox_68_Windows,LARGE
217,DATASET_3,FACE_DETECT,1,0,923,6, 0, 0, 958,Firefox_68_Windows,LARGE
218,DATASET_3,FACE_DETECT,1,0,989,8, 0, 0, 1037,Firefox_68_Windows,LARGE
219,DATASET_3,FACE_DETECT,2,0,818,8, 1, 0, 864,Firefox_68_Windows,LARGE
220,DATASET_3,FACE_DETECT,1,0,883,9, 0, 0, 928,Firefox_68_Windows,LARGE
221,DATASET_3,FACE_DETECT,1,0,704,5, 0, 0, 738,Firefox_68_Windows,LARGE
222,DATASET_3,FACE_DETECT,1,0,697,4, 0, 0, 730,Firefox_68_Windows,LARGE
223,DATASET_3,FACE_DETECT,1,0,835,7, 0, 0, 875,Firefox_68_Windows,LARGE
224,DATASET_3,FACE_DETECT,1,0,768,6, 0, 0, 803,Firefox_68_Windows,LARGE
225,DATASET_3,FACE_DETECT,0,0,965,5, 0, 0, 1012,Firefox_68_Windows,LARGE
226,DATASET_3,FACE_DETECT,0,0,747,5, 0, 0, 784,Firefox_68_Windows,LARGE
227,DATASET_3,FACE_DETECT,0,0,685,5, 0, 0, 717,Firefox_68_Windows,LARGE
228,DATASET_3,FACE_DETECT,1,0,702,5, 0, 0, 738,Firefox_68_Windows,LARGE
229,DATASET_3,FACE_DETECT,4,0,810,5, 1, 0, 847,Firefox_68_Windows,LARGE
230,DATASET_3,FACE_DETECT,3,0,841,7, 1, 0, 882,Firefox_68_Windows,LARGE
231,DATASET_3,FACE_DETECT,3,0,897,4, 0, 0, 931,Firefox_68_Windows,LARGE
232,DATASET_3,FACE_DETECT,3,0,1031,5, 0, 0, 1071,Firefox_68_Windows,LARGE
233,DATASET_3,FACE_DETECT,2,0,943,11, 0, 0, 987,Firefox_68_Windows,LARGE
234,DATASET_3,FACE_DETECT,3,0,763,4, 0, 0, 797,Firefox_68_Windows,LARGE
235,DATASET_3,FACE_DETECT,2,0,782,4, 0, 0, 814,Firefox_68_Windows,LARGE
236,DATASET_3,FACE_DETECT,4,0,748,4, 1, 0, 782,Firefox_68_Windows,LARGE
237,DATASET_3,FACE_DETECT,4,0,753,5, 1, 0, 788,Firefox_68_Windows,LARGE
238,DATASET_3,FACE_DETECT,3,0,777,5, 0, 0, 809,Firefox_68_Windows,LARGE
239,DATASET_3,FACE_DETECT,2,0,771,5, 0, 0, 803,Firefox_68_Windows,LARGE
240,DATASET_3,FACE_DETECT,2,0,771,6, 1, 0, 805,Firefox_68_Windows,LARGE
241,DATASET_3,FACE_DETECT,4,0,759,10, 0, 0, 816,Firefox_68_Windows,LARGE
242,DATASET_3,FACE_DETECT,0,0,1255,4, 0, 0, 1304,Firefox_68_Windows,LARGE
243,DATASET_3,FACE_DETECT,0,0,1863,4, 0, 0, 1922,Firefox_68_Windows,LARGE
244,DATASET_3,FACE_DETECT,3,0,861,4, 0, 0, 906,Firefox_68_Windows,LARGE
245,DATASET_3,FACE_DETECT,4,0,857,4, 1, 0, 900,Firefox_68_Windows,LARGE
246,DATASET_3,FACE_DETECT,3,0,842,6, 0, 0, 888,Firefox_68_Windows,LARGE
247,DATASET_3,FACE_DETECT,3,0,841,4, 0, 0, 889,Firefox_68_Windows,LARGE
248,DATASET_3,FACE_DETECT,3,0,866,4, 1, 0, 912,Firefox_68_Windows,LARGE
249,DATASET_3,FACE_DETECT,2,0,844,7, 0, 0, 888,Firefox_68_Windows,LARGE
250,DATASET_3,FACE_DETECT,3,0,849,4, 0, 0, 891,Firefox_68_Windows,LARGE
251,DATASET_3,FACE_DETECT,3,0,845,4, 0, 0, 893,Firefox_68_Windows,LARGE
252,DATASET_3,FACE_DETECT,3,0,865,4, 1, 0, 920,Firefox_68_Windows,LARGE
253,DATASET_3,FACE_DETECT,3,0,825,5, 0, 0, 868,Firefox_68_Windows,LARGE
254,DATASET_3,FACE_DETECT,3,0,811,5, 0, 0, 858,Firefox_68_Windows,LARGE
255,DATASET_3,FACE_DETECT,4,0,894,6, 0, 0, 956,Firefox_68_Windows,LARGE
256,DATASET_3,FACE_DETECT,1,0,781,5, 0, 0, 824,Firefox_68_Windows,LARGE
257,DATASET_3,FACE_DETECT,1,0,853,4, 0, 0, 899,Firefox_68_Windows,LARGE
258,DATASET_3,FACE_DETECT,1,0,853,5, 0, 0, 897,Firefox_68_Windows,LARGE
259,DATASET_3,FACE_DETECT,1,0,905,6, 0, 0, 949,Firefox_68_Windows,LARGE
260,DATASET_3,FACE_DETECT,1,0,1151,7, 0, 0, 1200,Firefox_68_Windows,LARGE
261,DATASET_3,FACE_DETECT,1,0,916,6, 0, 0, 964,Firefox_68_Windows,LARGE
262,DATASET_3,FACE_DETECT,3,0,890,4, 1, 0, 939,Firefox_68_Windows,LARGE
263,DATASET_3,FACE_DETECT,2,0,989,5, 1, 0, 1036,Firefox_68_Windows,LARGE
264,DATASET_3,FACE_DETECT,2,0,848,4, 0, 0, 892,Firefox_68_Windows,LARGE
265,DATASET_3,FACE_DETECT,3,0,921,6, 1, 0, 963,Firefox_68_Windows,LARGE
266,DATASET_3,FACE_DETECT,3,0,886,6, 0, 0, 933,Firefox_68_Windows,LARGE
