workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_3,LARGE,Firefox_68_Windows,0,293,247344,LOG_FACE_DETECT_DATASET_3_LARGE_Firefox_68_Windows.csv
