id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
75,DATASET_2,FACE_DETECT,1,0,165,202,Firefox_67_Windows,SMALL
76,DATASET_2,FACE_DETECT,0,0,166,203,Firefox_67_Windows,SMALL
77,DATASET_2,FACE_DETECT,1,0,166,201,Firefox_67_Windows,SMALL
78,DATASET_2,FACE_DETECT,2,0,169,206,Firefox_67_Windows,SMALL
79,DATASET_2,FACE_DETECT,1,0,170,208,Firefox_67_Windows,SMALL
80,DATASET_2,FACE_DETECT,1,0,165,203,Firefox_67_Windows,SMALL
81,DATASET_2,FACE_DETECT,1,0,170,208,Firefox_67_Windows,SMALL
82,DATASET_2,FACE_DETECT,1,0,174,210,Firefox_67_Windows,SMALL
83,DATASET_2,FACE_DETECT,1,0,171,207,Firefox_67_Windows,SMALL
84,DATASET_2,FACE_DETECT,1,0,169,208,Firefox_67_Windows,SMALL
85,DATASET_2,FACE_DETECT,1,0,169,225,Firefox_67_Windows,SMALL
86,DATASET_2,FACE_DETECT,1,0,172,211,Firefox_67_Windows,SMALL
87,DATASET_2,FACE_DETECT,1,0,169,205,Firefox_67_Windows,SMALL
88,DATASET_2,FACE_DETECT,1,0,170,222,Firefox_67_Windows,SMALL
89,DATASET_2,FACE_DETECT,2,0,161,199,Firefox_67_Windows,SMALL
90,DATASET_2,FACE_DETECT,2,0,158,194,Firefox_67_Windows,SMALL
91,DATASET_2,FACE_DETECT,2,0,160,197,Firefox_67_Windows,SMALL
92,DATASET_2,FACE_DETECT,3,0,163,200,Firefox_67_Windows,SMALL
93,DATASET_2,FACE_DETECT,2,0,163,199,Firefox_67_Windows,SMALL
94,DATASET_2,FACE_DETECT,2,0,162,200,Firefox_67_Windows,SMALL
95,DATASET_2,FACE_DETECT,2,0,161,196,Firefox_67_Windows,SMALL
96,DATASET_2,FACE_DETECT,2,0,161,198,Firefox_67_Windows,SMALL
97,DATASET_2,FACE_DETECT,2,0,163,199,Firefox_67_Windows,SMALL
98,DATASET_2,FACE_DETECT,3,0,160,197,Firefox_67_Windows,SMALL
99,DATASET_2,FACE_DETECT,2,0,159,213,Firefox_67_Windows,SMALL
100,DATASET_2,FACE_DETECT,2,0,160,196,Firefox_67_Windows,SMALL
101,DATASET_2,FACE_DETECT,2,0,190,227,Firefox_67_Windows,SMALL
102,DATASET_2,FACE_DETECT,2,0,163,203,Firefox_67_Windows,SMALL
103,DATASET_2,FACE_DETECT,3,0,160,195,Firefox_67_Windows,SMALL
104,DATASET_2,FACE_DETECT,2,0,160,212,Firefox_67_Windows,SMALL
105,DATASET_2,FACE_DETECT,2,0,161,210,Firefox_67_Windows,SMALL
106,DATASET_2,FACE_DETECT,0,0,159,198,Firefox_67_Windows,SMALL
107,DATASET_2,FACE_DETECT,0,0,158,205,Firefox_67_Windows,SMALL
108,DATASET_2,FACE_DETECT,0,0,163,201,Firefox_67_Windows,SMALL
109,DATASET_2,FACE_DETECT,0,0,166,203,Firefox_67_Windows,SMALL
110,DATASET_2,FACE_DETECT,0,0,169,205,Firefox_67_Windows,SMALL
111,DATASET_2,FACE_DETECT,2,0,171,211,Firefox_67_Windows,SMALL
112,DATASET_2,FACE_DETECT,0,0,167,203,Firefox_67_Windows,SMALL
113,DATASET_2,FACE_DETECT,0,0,163,201,Firefox_67_Windows,SMALL
114,DATASET_2,FACE_DETECT,0,0,163,203,Firefox_67_Windows,SMALL
115,DATASET_2,FACE_DETECT,1,0,168,205,Firefox_67_Windows,SMALL
116,DATASET_2,FACE_DETECT,0,0,166,214,Firefox_67_Windows,SMALL
117,DATASET_2,FACE_DETECT,0,0,166,213,Firefox_67_Windows,SMALL
118,DATASET_2,FACE_DETECT,0,0,163,201,Firefox_67_Windows,SMALL
119,DATASET_2,FACE_DETECT,0,0,163,201,Firefox_67_Windows,SMALL
120,DATASET_2,FACE_DETECT,0,0,163,202,Firefox_67_Windows,SMALL
121,DATASET_2,FACE_DETECT,0,0,167,204,Firefox_67_Windows,SMALL
122,DATASET_2,FACE_DETECT,0,0,166,203,Firefox_67_Windows,SMALL
123,DATASET_2,FACE_DETECT,0,0,166,202,Firefox_67_Windows,SMALL
124,DATASET_2,FACE_DETECT,0,0,166,202,Firefox_67_Windows,SMALL
125,DATASET_2,FACE_DETECT,0,0,167,213,Firefox_67_Windows,SMALL
126,DATASET_2,FACE_DETECT,0,0,164,200,Firefox_67_Windows,SMALL
127,DATASET_2,FACE_DETECT,0,0,165,202,Firefox_67_Windows,SMALL
128,DATASET_2,FACE_DETECT,1,0,168,205,Firefox_67_Windows,SMALL
129,DATASET_2,FACE_DETECT,1,0,167,202,Firefox_67_Windows,SMALL
130,DATASET_2,FACE_DETECT,1,0,166,202,Firefox_67_Windows,SMALL
131,DATASET_2,FACE_DETECT,1,0,169,206,Firefox_67_Windows,SMALL
132,DATASET_2,FACE_DETECT,1,0,167,206,Firefox_67_Windows,SMALL
133,DATASET_2,FACE_DETECT,1,0,169,205,Firefox_67_Windows,SMALL
134,DATASET_2,FACE_DETECT,1,0,168,203,Firefox_67_Windows,SMALL
135,DATASET_2,FACE_DETECT,1,0,173,210,Firefox_67_Windows,SMALL
136,DATASET_2,FACE_DETECT,2,0,167,209,Firefox_67_Windows,SMALL
137,DATASET_2,FACE_DETECT,1,0,173,208,Firefox_67_Windows,SMALL
138,DATASET_2,FACE_DETECT,1,0,174,211,Firefox_67_Windows,SMALL
139,DATASET_2,FACE_DETECT,0,0,159,195,Firefox_67_Windows,SMALL
140,DATASET_2,FACE_DETECT,0,0,159,196,Firefox_67_Windows,SMALL
141,DATASET_2,FACE_DETECT,2,0,163,199,Firefox_67_Windows,SMALL
142,DATASET_2,FACE_DETECT,2,0,168,203,Firefox_67_Windows,SMALL
143,DATASET_2,FACE_DETECT,1,0,170,219,Firefox_67_Windows,SMALL
144,DATASET_2,FACE_DETECT,1,0,169,208,Firefox_67_Windows,SMALL
145,DATASET_2,FACE_DETECT,2,0,165,201,Firefox_67_Windows,SMALL
146,DATASET_2,FACE_DETECT,0,0,167,202,Firefox_67_Windows,SMALL
147,DATASET_2,FACE_DETECT,0,0,163,200,Firefox_67_Windows,SMALL
148,DATASET_2,FACE_DETECT,1,0,162,212,Firefox_67_Windows,SMALL
149,DATASET_2,FACE_DETECT,0,0,156,190,Firefox_67_Windows,SMALL
150,DATASET_2,FACE_DETECT,0,0,207,252,Firefox_67_Windows,SMALL
151,DATASET_2,FACE_DETECT,0,0,163,200,Firefox_67_Windows,SMALL
152,DATASET_2,FACE_DETECT,0,0,162,198,Firefox_67_Windows,SMALL
153,DATASET_2,FACE_DETECT,1,0,167,202,Firefox_67_Windows,SMALL
154,DATASET_2,FACE_DETECT,0,0,166,203,Firefox_67_Windows,SMALL
155,DATASET_2,FACE_DETECT,0,0,171,209,Firefox_67_Windows,SMALL
156,DATASET_2,FACE_DETECT,0,0,167,205,Firefox_67_Windows,SMALL
157,DATASET_2,FACE_DETECT,0,0,167,214,Firefox_67_Windows,SMALL
158,DATASET_2,FACE_DETECT,1,0,169,206,Firefox_67_Windows,SMALL
159,DATASET_2,FACE_DETECT,0,0,166,208,Firefox_67_Windows,SMALL
160,DATASET_2,FACE_DETECT,0,0,169,209,Firefox_67_Windows,SMALL
161,DATASET_2,FACE_DETECT,0,0,168,205,Firefox_67_Windows,SMALL
162,DATASET_2,FACE_DETECT,0,0,170,206,Firefox_67_Windows,SMALL
163,DATASET_2,FACE_DETECT,1,0,171,209,Firefox_67_Windows,SMALL
164,DATASET_2,FACE_DETECT,1,0,168,206,Firefox_67_Windows,SMALL
165,DATASET_2,FACE_DETECT,0,0,169,204,Firefox_67_Windows,SMALL
166,DATASET_2,FACE_DETECT,0,0,164,210,Firefox_67_Windows,SMALL
167,DATASET_2,FACE_DETECT,1,0,167,207,Firefox_67_Windows,SMALL
168,DATASET_2,FACE_DETECT,0,0,186,221,Firefox_67_Windows,SMALL
169,DATASET_2,FACE_DETECT,0,0,181,217,Firefox_67_Windows,SMALL
170,DATASET_2,FACE_DETECT,0,0,183,221,Firefox_67_Windows,SMALL
171,DATASET_2,FACE_DETECT,0,0,180,218,Firefox_67_Windows,SMALL
172,DATASET_2,FACE_DETECT,0,0,188,223,Firefox_67_Windows,SMALL
173,DATASET_2,FACE_DETECT,0,0,186,221,Firefox_67_Windows,SMALL
174,DATASET_2,FACE_DETECT,0,0,188,232,Firefox_67_Windows,SMALL
175,DATASET_2,FACE_DETECT,0,0,189,227,Firefox_67_Windows,SMALL
176,DATASET_2,FACE_DETECT,0,0,183,222,Firefox_67_Windows,SMALL
