id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
59,DATASET_2,FACE_DETECT,1,0,411,1, 0, 0, 442,Firefox_68_Windows,MEDIUM
60,DATASET_2,FACE_DETECT,1,0,416,3, 1, 0, 449,Firefox_68_Windows,MEDIUM
61,DATASET_2,FACE_DETECT,1,0,423,1, 1, 0, 453,Firefox_68_Windows,MEDIUM
62,DATASET_2,FACE_DETECT,1,0,413,2, 0, 0, 443,Firefox_68_Windows,MEDIUM
63,DATASET_2,FACE_DETECT,2,0,428,1, 0, 0, 460,Firefox_68_Windows,MEDIUM
64,DATASET_2,FACE_DETECT,1,0,408,1, 0, 0, 439,Firefox_68_Windows,MEDIUM
65,DATASET_2,FACE_DETECT,2,0,431,2, 0, 0, 467,Firefox_68_Windows,MEDIUM
66,DATASET_2,FACE_DETECT,1,0,469,2, 0, 0, 505,Firefox_68_Windows,MEDIUM
67,DATASET_2,FACE_DETECT,1,0,446,2, 0, 0, 477,Firefox_68_Windows,MEDIUM
68,DATASET_2,FACE_DETECT,0,0,422,3, 0, 0, 455,Firefox_68_Windows,MEDIUM
69,DATASET_2,FACE_DETECT,0,0,420,2, 0, 0, 454,Firefox_68_Windows,MEDIUM
70,DATASET_2,FACE_DETECT,1,0,432,2, 0, 0, 462,Firefox_68_Windows,MEDIUM
71,DATASET_2,FACE_DETECT,1,0,446,1, 0, 0, 478,Firefox_68_Windows,MEDIUM
72,DATASET_2,FACE_DETECT,0,0,449,1, 0, 0, 481,Firefox_68_Windows,MEDIUM
73,DATASET_2,FACE_DETECT,0,0,458,1, 0, 0, 491,Firefox_68_Windows,MEDIUM
74,DATASET_2,FACE_DETECT,1,0,471,1, 0, 0, 500,Firefox_68_Windows,MEDIUM
75,DATASET_2,FACE_DETECT,0,0,475,1, 0, 0, 505,Firefox_68_Windows,MEDIUM
76,DATASET_2,FACE_DETECT,1,0,440,1, 0, 0, 470,Firefox_68_Windows,MEDIUM
77,DATASET_2,FACE_DETECT,0,0,512,2, 0, 0, 544,Firefox_68_Windows,MEDIUM
78,DATASET_2,FACE_DETECT,0,0,500,1, 0, 0, 533,Firefox_68_Windows,MEDIUM
79,DATASET_2,FACE_DETECT,0,0,537,1, 0, 0, 567,Firefox_68_Windows,MEDIUM
80,DATASET_2,FACE_DETECT,1,0,506,2, 0, 0, 543,Firefox_68_Windows,MEDIUM
81,DATASET_2,FACE_DETECT,0,0,474,2, 0, 0, 506,Firefox_68_Windows,MEDIUM
82,DATASET_2,FACE_DETECT,0,0,461,1, 0, 0, 495,Firefox_68_Windows,MEDIUM
83,DATASET_2,FACE_DETECT,0,0,509,3, 0, 0, 547,Firefox_68_Windows,MEDIUM
84,DATASET_2,FACE_DETECT,2,0,455,2, 1, 0, 488,Firefox_68_Windows,MEDIUM
85,DATASET_2,FACE_DETECT,1,0,436,2, 0, 0, 468,Firefox_68_Windows,MEDIUM
86,DATASET_2,FACE_DETECT,1,0,418,2, 0, 0, 452,Firefox_68_Windows,MEDIUM
87,DATASET_2,FACE_DETECT,1,0,428,1, 0, 0, 465,Firefox_68_Windows,MEDIUM
88,DATASET_2,FACE_DETECT,2,0,421,2, 1, 0, 454,Firefox_68_Windows,MEDIUM
89,DATASET_2,FACE_DETECT,1,0,435,1, 0, 0, 467,Firefox_68_Windows,MEDIUM
90,DATASET_2,FACE_DETECT,1,0,441,2, 0, 0, 473,Firefox_68_Windows,MEDIUM
91,DATASET_2,FACE_DETECT,2,0,442,2, 0, 0, 472,Firefox_68_Windows,MEDIUM
92,DATASET_2,FACE_DETECT,1,0,439,2, 0, 0, 471,Firefox_68_Windows,MEDIUM
93,DATASET_2,FACE_DETECT,0,0,466,2, 0, 0, 499,Firefox_68_Windows,MEDIUM
94,DATASET_2,FACE_DETECT,1,0,468,2, 0, 0, 500,Firefox_68_Windows,MEDIUM
95,DATASET_2,FACE_DETECT,0,0,475,2, 0, 0, 507,Firefox_68_Windows,MEDIUM
96,DATASET_2,FACE_DETECT,0,0,475,3, 0, 0, 510,Firefox_68_Windows,MEDIUM
97,DATASET_2,FACE_DETECT,0,0,476,2, 0, 0, 511,Firefox_68_Windows,MEDIUM
98,DATASET_2,FACE_DETECT,0,0,476,1, 0, 0, 506,Firefox_68_Windows,MEDIUM
