id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
60,DATASET_2,FACE_DETECT,1,0,1295,3, 0, 0, 1345,Chrome_75_Windows,LARGE
61,DATASET_2,FACE_DETECT,1,0,1315,3, 0, 0, 1354,Chrome_75_Windows,LARGE
62,DATASET_2,FACE_DETECT,0,0,1354,3, 0, 0, 1388,Chrome_75_Windows,LARGE
63,DATASET_2,FACE_DETECT,1,0,1320,3, 0, 0, 1359,Chrome_75_Windows,LARGE
64,DATASET_2,FACE_DETECT,1,0,1304,3, 0, 0, 1338,Chrome_75_Windows,LARGE
65,DATASET_2,FACE_DETECT,1,0,1322,3, 0, 0, 1363,Chrome_75_Windows,LARGE
66,DATASET_2,FACE_DETECT,1,0,1325,3, 0, 0, 1359,Chrome_75_Windows,LARGE
67,DATASET_2,FACE_DETECT,1,0,1314,3, 0, 0, 1351,Chrome_75_Windows,LARGE
68,DATASET_2,FACE_DETECT,0,0,1314,3, 0, 0, 1345,Chrome_75_Windows,LARGE
69,DATASET_2,FACE_DETECT,0,0,1357,3, 0, 0, 1396,Chrome_75_Windows,LARGE
70,DATASET_2,FACE_DETECT,0,0,1335,3, 0, 0, 1372,Chrome_75_Windows,LARGE
71,DATASET_2,FACE_DETECT,0,0,1504,3, 0, 0, 1547,Chrome_75_Windows,LARGE
72,DATASET_2,FACE_DETECT,0,0,2110,4, 0, 0, 2157,Chrome_75_Windows,LARGE
73,DATASET_2,FACE_DETECT,1,0,2322,4, 0, 0, 2371,Chrome_75_Windows,LARGE
74,DATASET_2,FACE_DETECT,0,0,1845,6, 0, 0, 1899,Chrome_75_Windows,LARGE
75,DATASET_2,FACE_DETECT,0,0,1586,4, 0, 0, 1644,Chrome_75_Windows,LARGE
76,DATASET_2,FACE_DETECT,0,0,1469,3, 0, 0, 1506,Chrome_75_Windows,LARGE
77,DATASET_2,FACE_DETECT,0,0,1454,3, 0, 0, 1493,Chrome_75_Windows,LARGE
78,DATASET_2,FACE_DETECT,0,0,1361,3, 0, 0, 1395,Chrome_75_Windows,LARGE
79,DATASET_2,FACE_DETECT,0,0,1390,4, 0, 0, 1434,Chrome_75_Windows,LARGE
80,DATASET_2,FACE_DETECT,1,0,1359,3, 0, 0, 1392,Chrome_75_Windows,LARGE
81,DATASET_2,FACE_DETECT,1,0,1334,3, 0, 0, 1372,Chrome_75_Windows,LARGE
82,DATASET_2,FACE_DETECT,0,0,1479,4, 0, 0, 1530,Chrome_75_Windows,LARGE
83,DATASET_2,FACE_DETECT,1,0,1591,4, 0, 0, 1628,Chrome_75_Windows,LARGE
84,DATASET_2,FACE_DETECT,0,0,1354,3, 0, 0, 1390,Chrome_75_Windows,LARGE
85,DATASET_2,FACE_DETECT,0,0,1314,3, 0, 0, 1331,Chrome_75_Windows,LARGE
86,DATASET_2,FACE_DETECT,1,0,1328,3, 0, 0, 1368,Chrome_75_Windows,LARGE
87,DATASET_2,FACE_DETECT,1,0,1306,3, 0, 0, 1341,Chrome_75_Windows,LARGE
88,DATASET_2,FACE_DETECT,0,0,1326,3, 0, 0, 1360,Chrome_75_Windows,LARGE
89,DATASET_2,FACE_DETECT,1,0,1470,3, 0, 0, 1508,Chrome_75_Windows,LARGE
90,DATASET_2,FACE_DETECT,1,0,1464,3, 0, 0, 1500,Chrome_75_Windows,LARGE
91,DATASET_2,FACE_DETECT,1,0,1455,4, 0, 0, 1491,Chrome_75_Windows,LARGE
92,DATASET_2,FACE_DETECT,2,0,1384,3, 0, 0, 1418,Chrome_75_Windows,LARGE
93,DATASET_2,FACE_DETECT,1,0,1405,3, 0, 0, 1443,Chrome_75_Windows,LARGE
94,DATASET_2,FACE_DETECT,1,0,1431,3, 0, 0, 1469,Chrome_75_Windows,LARGE
95,DATASET_2,FACE_DETECT,1,0,1363,3, 0, 0, 1395,Chrome_75_Windows,LARGE
96,DATASET_2,FACE_DETECT,1,0,1372,3, 0, 0, 1406,Chrome_75_Windows,LARGE
97,DATASET_2,FACE_DETECT,1,0,1343,3, 0, 0, 1381,Chrome_75_Windows,LARGE
98,DATASET_2,FACE_DETECT,1,0,1339,3, 0, 0, 1379,Chrome_75_Windows,LARGE
99,DATASET_2,FACE_DETECT,1,0,1374,3, 0, 0, 1417,Chrome_75_Windows,LARGE
100,DATASET_2,FACE_DETECT,1,0,1353,3, 0, 0, 1387,Chrome_75_Windows,LARGE
101,DATASET_2,FACE_DETECT,1,0,1353,3, 0, 0, 1388,Chrome_75_Windows,LARGE
102,DATASET_2,FACE_DETECT,1,0,1467,3, 0, 0, 1511,Chrome_75_Windows,LARGE
103,DATASET_2,FACE_DETECT,2,0,1458,3, 0, 0, 1500,Chrome_75_Windows,LARGE
104,DATASET_2,FACE_DETECT,1,0,1300,3, 0, 0, 1337,Chrome_75_Windows,LARGE
105,DATASET_2,FACE_DETECT,1,0,1377,3, 0, 0, 1413,Chrome_75_Windows,LARGE
106,DATASET_2,FACE_DETECT,1,0,1399,3, 0, 0, 1431,Chrome_75_Windows,LARGE
107,DATASET_2,FACE_DETECT,1,0,1364,3, 0, 0, 1402,Chrome_75_Windows,LARGE
108,DATASET_2,FACE_DETECT,1,0,1201,3, 0, 0, 1242,Chrome_75_Windows,LARGE
109,DATASET_2,FACE_DETECT,0,0,1210,3, 0, 0, 1245,Chrome_75_Windows,LARGE
110,DATASET_2,FACE_DETECT,1,0,1303,5, 0, 0, 1349,Chrome_75_Windows,LARGE
111,DATASET_2,FACE_DETECT,2,0,1254,3, 0, 0, 1290,Chrome_75_Windows,LARGE
112,DATASET_2,FACE_DETECT,2,0,1307,3, 0, 0, 1355,Chrome_75_Windows,LARGE
113,DATASET_2,FACE_DETECT,2,0,1339,3, 0, 0, 1381,Chrome_75_Windows,LARGE
114,DATASET_2,FACE_DETECT,1,0,1270,3, 0, 0, 1309,Chrome_75_Windows,LARGE
115,DATASET_2,FACE_DETECT,1,0,1257,3, 0, 0, 1297,Chrome_75_Windows,LARGE
116,DATASET_2,FACE_DETECT,2,0,1242,3, 0, 0, 1279,Chrome_75_Windows,LARGE
117,DATASET_2,FACE_DETECT,1,0,1241,3, 0, 0, 1280,Chrome_75_Windows,LARGE
118,DATASET_2,FACE_DETECT,1,0,1268,3, 0, 0, 1306,Chrome_75_Windows,LARGE
119,DATASET_2,FACE_DETECT,0,0,1286,4, 0, 0, 1324,Chrome_75_Windows,LARGE
120,DATASET_2,FACE_DETECT,0,0,1253,3, 0, 0, 1289,Chrome_75_Windows,LARGE
121,DATASET_2,FACE_DETECT,2,0,1495,4, 0, 0, 1534,Chrome_75_Windows,LARGE
122,DATASET_2,FACE_DETECT,1,0,1343,3, 0, 0, 1394,Chrome_75_Windows,LARGE
123,DATASET_2,FACE_DETECT,1,0,1306,3, 0, 0, 1341,Chrome_75_Windows,LARGE
124,DATASET_2,FACE_DETECT,1,0,1385,3, 0, 0, 1424,Chrome_75_Windows,LARGE
125,DATASET_2,FACE_DETECT,0,0,1439,5, 0, 0, 1481,Chrome_75_Windows,LARGE
126,DATASET_2,FACE_DETECT,1,0,1553,4, 0, 0, 1595,Chrome_75_Windows,LARGE
127,DATASET_2,FACE_DETECT,1,0,1580,4, 0, 0, 1622,Chrome_75_Windows,LARGE
128,DATASET_2,FACE_DETECT,1,0,1370,3, 0, 0, 1413,Chrome_75_Windows,LARGE
129,DATASET_2,FACE_DETECT,1,0,1301,3, 0, 0, 1345,Chrome_75_Windows,LARGE
130,DATASET_2,FACE_DETECT,2,0,1279,3, 0, 0, 1311,Chrome_75_Windows,LARGE
131,DATASET_2,FACE_DETECT,2,0,1268,4, 0, 0, 1293,Chrome_75_Windows,LARGE
132,DATASET_2,FACE_DETECT,1,0,1383,3, 0, 0, 1426,Chrome_75_Windows,LARGE
133,DATASET_2,FACE_DETECT,1,0,1409,3, 0, 0, 1454,Chrome_75_Windows,LARGE
134,DATASET_2,FACE_DETECT,1,0,1379,3, 0, 0, 1414,Chrome_75_Windows,LARGE
135,DATASET_2,FACE_DETECT,1,0,1949,3, 0, 0, 1993,Chrome_75_Windows,LARGE
136,DATASET_2,FACE_DETECT,1,0,1441,4, 0, 0, 1484,Chrome_75_Windows,LARGE
137,DATASET_2,FACE_DETECT,1,0,1391,4, 0, 0, 1436,Chrome_75_Windows,LARGE
138,DATASET_2,FACE_DETECT,0,0,1358,3, 0, 0, 1398,Chrome_75_Windows,LARGE
139,DATASET_2,FACE_DETECT,0,0,1503,4, 0, 0, 1548,Chrome_75_Windows,LARGE
140,DATASET_2,FACE_DETECT,0,0,1341,4, 0, 0, 1380,Chrome_75_Windows,LARGE
141,DATASET_2,FACE_DETECT,2,0,1491,3, 0, 0, 1529,Chrome_75_Windows,LARGE
142,DATASET_2,FACE_DETECT,2,0,1345,3, 0, 0, 1382,Chrome_75_Windows,LARGE
143,DATASET_2,FACE_DETECT,1,0,1653,3, 0, 0, 1692,Chrome_75_Windows,LARGE
144,DATASET_2,FACE_DETECT,1,0,1838,4, 0, 0, 1882,Chrome_75_Windows,LARGE
145,DATASET_2,FACE_DETECT,1,0,1884,4, 0, 0, 1933,Chrome_75_Windows,LARGE
146,DATASET_2,FACE_DETECT,1,0,1381,3, 0, 0, 1438,Chrome_75_Windows,LARGE
147,DATASET_2,FACE_DETECT,2,0,1242,3, 0, 0, 1289,Chrome_75_Windows,LARGE
148,DATASET_2,FACE_DETECT,1,0,1208,3, 0, 0, 1243,Chrome_75_Windows,LARGE
149,DATASET_2,FACE_DETECT,1,0,1221,3, 0, 0, 1252,Chrome_75_Windows,LARGE
150,DATASET_2,FACE_DETECT,1,0,1212,3, 0, 0, 1242,Chrome_75_Windows,LARGE
151,DATASET_2,FACE_DETECT,1,0,1213,4, 0, 0, 1253,Chrome_75_Windows,LARGE
152,DATASET_2,FACE_DETECT,1,0,1863,3, 0, 0, 1899,Chrome_75_Windows,LARGE
153,DATASET_2,FACE_DETECT,2,0,1950,3, 0, 0, 1988,Chrome_75_Windows,LARGE
154,DATASET_2,FACE_DETECT,1,0,1745,3, 0, 0, 1779,Chrome_75_Windows,LARGE
155,DATASET_2,FACE_DETECT,1,0,1685,3, 0, 0, 1722,Chrome_75_Windows,LARGE
156,DATASET_2,FACE_DETECT,0,0,1686,3, 0, 0, 1733,Chrome_75_Windows,LARGE
157,DATASET_2,FACE_DETECT,1,0,1616,3, 0, 0, 1649,Chrome_75_Windows,LARGE
158,DATASET_2,FACE_DETECT,0,0,1573,3, 0, 0, 1606,Chrome_75_Windows,LARGE
159,DATASET_2,FACE_DETECT,0,0,1594,5, 0, 0, 1639,Chrome_75_Windows,LARGE
160,DATASET_2,FACE_DETECT,0,0,1676,4, 0, 0, 1709,Chrome_75_Windows,LARGE
161,DATASET_2,FACE_DETECT,1,0,1621,3, 0, 0, 1654,Chrome_75_Windows,LARGE
162,DATASET_2,FACE_DETECT,1,0,1641,4, 0, 0, 1682,Chrome_75_Windows,LARGE
163,DATASET_2,FACE_DETECT,0,0,1668,3, 0, 0, 1700,Chrome_75_Windows,LARGE
164,DATASET_2,FACE_DETECT,0,0,1849,3, 0, 0, 1885,Chrome_75_Windows,LARGE
165,DATASET_2,FACE_DETECT,0,0,1689,3, 0, 0, 1721,Chrome_75_Windows,LARGE
166,DATASET_2,FACE_DETECT,0,0,1572,3, 0, 0, 1603,Chrome_75_Windows,LARGE
167,DATASET_2,FACE_DETECT,0,0,1498,4, 0, 0, 1536,Chrome_75_Windows,LARGE
168,DATASET_2,FACE_DETECT,0,0,1491,3, 0, 0, 1525,Chrome_75_Windows,LARGE
169,DATASET_2,FACE_DETECT,1,0,1521,3, 0, 0, 1553,Chrome_75_Windows,LARGE
170,DATASET_2,FACE_DETECT,0,0,1964,3, 0, 0, 2000,Chrome_75_Windows,LARGE
171,DATASET_2,FACE_DETECT,0,0,1833,4, 0, 0, 1872,Chrome_75_Windows,LARGE
172,DATASET_2,FACE_DETECT,1,0,1727,4, 0, 0, 1776,Chrome_75_Windows,LARGE
173,DATASET_2,FACE_DETECT,0,0,1489,3, 0, 0, 1524,Chrome_75_Windows,LARGE
174,DATASET_2,FACE_DETECT,0,0,1443,5, 0, 0, 1484,Chrome_75_Windows,LARGE
175,DATASET_2,FACE_DETECT,0,0,1425,3, 0, 0, 1456,Chrome_75_Windows,LARGE
176,DATASET_2,FACE_DETECT,0,0,1382,3, 0, 0, 1414,Chrome_75_Windows,LARGE
177,DATASET_2,FACE_DETECT,0,0,1426,4, 0, 0, 1463,Chrome_75_Windows,LARGE
178,DATASET_2,FACE_DETECT,0,0,1445,3, 0, 0, 1480,Chrome_75_Windows,LARGE
179,DATASET_2,FACE_DETECT,0,0,1348,3, 0, 0, 1381,Chrome_75_Windows,LARGE
180,DATASET_2,FACE_DETECT,0,0,1326,3, 0, 0, 1358,Chrome_75_Windows,LARGE
181,DATASET_2,FACE_DETECT,1,0,1259,3, 0, 0, 1299,Chrome_75_Windows,LARGE
182,DATASET_2,FACE_DETECT,0,0,1320,3, 0, 0, 1355,Chrome_75_Windows,LARGE
183,DATASET_2,FACE_DETECT,0,0,1434,3, 0, 0, 1471,Chrome_75_Windows,LARGE
184,DATASET_2,FACE_DETECT,0,0,1542,3, 0, 0, 1581,Chrome_75_Windows,LARGE
185,DATASET_2,FACE_DETECT,0,0,1689,4, 0, 0, 1728,Chrome_75_Windows,LARGE
186,DATASET_2,FACE_DETECT,1,0,1697,4, 0, 0, 1734,Chrome_75_Windows,LARGE
187,DATASET_2,FACE_DETECT,0,0,1329,3, 0, 0, 1361,Chrome_75_Windows,LARGE
188,DATASET_2,FACE_DETECT,0,0,1291,5, 0, 0, 1309,Chrome_75_Windows,LARGE
189,DATASET_2,FACE_DETECT,2,0,1439,3, 0, 0, 1477,Chrome_75_Windows,LARGE
190,DATASET_2,FACE_DETECT,2,0,1474,3, 0, 0, 1511,Chrome_75_Windows,LARGE
191,DATASET_2,FACE_DETECT,1,0,1477,3, 0, 0, 1515,Chrome_75_Windows,LARGE
192,DATASET_2,FACE_DETECT,1,0,1436,4, 0, 0, 1481,Chrome_75_Windows,LARGE
193,DATASET_2,FACE_DETECT,1,0,1427,3, 0, 0, 1464,Chrome_75_Windows,LARGE
194,DATASET_2,FACE_DETECT,1,0,1428,3, 0, 0, 1469,Chrome_75_Windows,LARGE
195,DATASET_2,FACE_DETECT,1,0,1555,3, 0, 0, 1593,Chrome_75_Windows,LARGE
196,DATASET_2,FACE_DETECT,1,0,1420,3, 0, 0, 1459,Chrome_75_Windows,LARGE
197,DATASET_2,FACE_DETECT,1,0,1409,3, 0, 0, 1448,Chrome_75_Windows,LARGE
198,DATASET_2,FACE_DETECT,1,0,1467,4, 0, 0, 1509,Chrome_75_Windows,LARGE
199,DATASET_2,FACE_DETECT,1,0,1410,3, 0, 0, 1448,Chrome_75_Windows,LARGE
200,DATASET_2,FACE_DETECT,1,0,1417,4, 0, 0, 1457,Chrome_75_Windows,LARGE
201,DATASET_2,FACE_DETECT,1,0,1400,5, 0, 0, 1450,Chrome_75_Windows,LARGE
202,DATASET_2,FACE_DETECT,2,0,1417,3, 0, 0, 1456,Chrome_75_Windows,LARGE
203,DATASET_2,FACE_DETECT,1,0,1585,3, 0, 0, 1623,Chrome_75_Windows,LARGE
204,DATASET_2,FACE_DETECT,1,0,1613,3, 0, 0, 1649,Chrome_75_Windows,LARGE
205,DATASET_2,FACE_DETECT,1,0,1452,6, 0, 0, 1505,Chrome_75_Windows,LARGE
206,DATASET_2,FACE_DETECT,1,0,1419,3, 0, 0, 1464,Chrome_75_Windows,LARGE
207,DATASET_2,FACE_DETECT,2,0,1536,3, 0, 0, 1577,Chrome_75_Windows,LARGE
208,DATASET_2,FACE_DETECT,2,0,1450,3, 0, 0, 1489,Chrome_75_Windows,LARGE
209,DATASET_2,FACE_DETECT,2,0,1441,3, 0, 0, 1477,Chrome_75_Windows,LARGE
210,DATASET_2,FACE_DETECT,2,0,1444,3, 0, 0, 1482,Chrome_75_Windows,LARGE
211,DATASET_2,FACE_DETECT,2,0,1670,3, 0, 0, 1709,Chrome_75_Windows,LARGE
212,DATASET_2,FACE_DETECT,3,0,1585,3, 0, 0, 1623,Chrome_75_Windows,LARGE
213,DATASET_2,FACE_DETECT,1,0,1443,3, 0, 0, 1471,Chrome_75_Windows,LARGE
214,DATASET_2,FACE_DETECT,1,0,1442,3, 0, 0, 1459,Chrome_75_Windows,LARGE
215,DATASET_2,FACE_DETECT,1,0,1452,3, 0, 0, 1493,Chrome_75_Windows,LARGE
216,DATASET_2,FACE_DETECT,1,0,1427,3, 0, 0, 1467,Chrome_75_Windows,LARGE
217,DATASET_2,FACE_DETECT,1,0,1420,3, 0, 0, 1453,Chrome_75_Windows,LARGE
218,DATASET_2,FACE_DETECT,1,0,1449,3, 0, 0, 1482,Chrome_75_Windows,LARGE
219,DATASET_2,FACE_DETECT,1,0,1346,4, 0, 0, 1390,Chrome_75_Windows,LARGE
220,DATASET_2,FACE_DETECT,0,0,1397,3, 0, 0, 1433,Chrome_75_Windows,LARGE
221,DATASET_2,FACE_DETECT,0,0,1412,3, 0, 0, 1453,Chrome_75_Windows,LARGE
222,DATASET_2,FACE_DETECT,1,0,1384,3, 0, 0, 1420,Chrome_75_Windows,LARGE
223,DATASET_2,FACE_DETECT,1,0,1403,3, 0, 0, 1436,Chrome_75_Windows,LARGE
224,DATASET_2,FACE_DETECT,1,0,1402,3, 0, 0, 1443,Chrome_75_Windows,LARGE
225,DATASET_2,FACE_DETECT,0,0,1429,3, 0, 0, 1467,Chrome_75_Windows,LARGE
226,DATASET_2,FACE_DETECT,0,0,1351,3, 0, 0, 1390,Chrome_75_Windows,LARGE
227,DATASET_2,FACE_DETECT,0,0,1366,3, 0, 0, 1399,Chrome_75_Windows,LARGE
228,DATASET_2,FACE_DETECT,0,0,1391,3, 0, 0, 1431,Chrome_75_Windows,LARGE
229,DATASET_2,FACE_DETECT,0,0,1370,3, 0, 0, 1408,Chrome_75_Windows,LARGE
230,DATASET_2,FACE_DETECT,0,0,1390,3, 0, 0, 1427,Chrome_75_Windows,LARGE
231,DATASET_2,FACE_DETECT,0,0,1414,3, 0, 0, 1458,Chrome_75_Windows,LARGE
232,DATASET_2,FACE_DETECT,0,0,1481,3, 0, 0, 1521,Chrome_75_Windows,LARGE
233,DATASET_2,FACE_DETECT,0,0,1436,3, 0, 0, 1471,Chrome_75_Windows,LARGE
234,DATASET_2,FACE_DETECT,1,0,1430,3, 0, 0, 1462,Chrome_75_Windows,LARGE
235,DATASET_2,FACE_DETECT,0,0,1430,3, 0, 0, 1467,Chrome_75_Windows,LARGE
236,DATASET_2,FACE_DETECT,0,0,1431,3, 0, 0, 1468,Chrome_75_Windows,LARGE
237,DATASET_2,FACE_DETECT,0,0,1405,3, 0, 0, 1442,Chrome_75_Windows,LARGE
238,DATASET_2,FACE_DETECT,1,0,1406,3, 0, 0, 1444,Chrome_75_Windows,LARGE
239,DATASET_2,FACE_DETECT,0,0,1464,3, 0, 0, 1503,Chrome_75_Windows,LARGE
240,DATASET_2,FACE_DETECT,1,0,1428,3, 0, 0, 1468,Chrome_75_Windows,LARGE
241,DATASET_2,FACE_DETECT,2,0,1412,4, 0, 0, 1457,Chrome_75_Windows,LARGE
242,DATASET_2,FACE_DETECT,1,0,1398,3, 0, 0, 1427,Chrome_75_Windows,LARGE
243,DATASET_2,FACE_DETECT,1,0,1403,3, 0, 0, 1418,Chrome_75_Windows,LARGE
244,DATASET_2,FACE_DETECT,1,0,1906,3, 0, 0, 1939,Chrome_75_Windows,LARGE
245,DATASET_2,FACE_DETECT,2,0,1614,3, 0, 0, 1649,Chrome_75_Windows,LARGE
246,DATASET_2,FACE_DETECT,1,0,1613,3, 0, 0, 1668,Chrome_75_Windows,LARGE
247,DATASET_2,FACE_DETECT,0,0,1739,3, 0, 0, 1778,Chrome_75_Windows,LARGE
248,DATASET_2,FACE_DETECT,1,0,1630,3, 0, 0, 1667,Chrome_75_Windows,LARGE
249,DATASET_2,FACE_DETECT,2,0,1612,3, 0, 0, 1645,Chrome_75_Windows,LARGE
250,DATASET_2,FACE_DETECT,2,0,1614,3, 0, 0, 1650,Chrome_75_Windows,LARGE
251,DATASET_2,FACE_DETECT,2,0,1620,3, 0, 0, 1655,Chrome_75_Windows,LARGE
252,DATASET_2,FACE_DETECT,2,0,1631,3, 0, 0, 1670,Chrome_75_Windows,LARGE
253,DATASET_2,FACE_DETECT,2,0,1599,3, 0, 0, 1635,Chrome_75_Windows,LARGE
254,DATASET_2,FACE_DETECT,1,0,1681,3, 0, 0, 1722,Chrome_75_Windows,LARGE
255,DATASET_2,FACE_DETECT,2,0,1773,3, 0, 0, 1818,Chrome_75_Windows,LARGE
256,DATASET_2,FACE_DETECT,2,0,1891,4, 0, 0, 1929,Chrome_75_Windows,LARGE
257,DATASET_2,FACE_DETECT,1,0,1913,4, 0, 0, 1952,Chrome_75_Windows,LARGE
258,DATASET_2,FACE_DETECT,0,0,1763,4, 0, 0, 1799,Chrome_75_Windows,LARGE
259,DATASET_2,FACE_DETECT,1,0,1544,3, 0, 0, 1572,Chrome_75_Windows,LARGE
260,DATASET_2,FACE_DETECT,1,0,1566,4, 0, 0, 1583,Chrome_75_Windows,LARGE
