workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_3,MEDIUM,Chrome_75_Windows,0,939,447391.9000000169,LOG_FACE_DETECT_DATASET_3_MEDIUM_Chrome_75_Windows.csv
