workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_2,MEDIUM,Firefox_67_Windows,0,236,101005,LOG_FACE_DETECT_DATASET_2_MEDIUM_Firefox_67_Windows.csv
