workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_1,MEDIUM,WINDOWS_10_WIN32,3915,1819,268299,LOG_FACE_DETECT_DATASET_1_MEDIUM_WINDOWS_10_WIN32.csv
