workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_1,SMALL,Firefox_68_Windows,0,811,163259,LOG_FACE_DETECT_DATASET_1_SMALL_Firefox_68_Windows.csv
