workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET_3,MEDIUM,Firefox_68_Windows,0,562,246436,LOG_FACE_DETECT_DATASET_3_MEDIUM_Firefox_68_Windows.csv
